row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
1434,marital-status,0,7.0,1.0,0.0,0.7,1,0,0.9686384828775839,1.0,0.5,1.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5,0
26870,education,0,1.0,0.0,0.0,0.6,1,0,0.5859149701202273,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,230.0,252.0,5,0
3311,relationship,0,1.0,0.0,0.0,0.6,1,0,1.0,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,12.0,5,0
13066,relationship,0,1.0,0.0,0.0,0.62,1,0,1.0,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,173.0,5,0
1965,marital-status,0,7.0,1.0,0.0,0.58,1,0,0.9686384828775839,1.0,0.5,1.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5,0
18765,education,0,1.0,0.0,0.0,0.52,1,0,0.5859149701202273,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,125.0,126.0,5,0
13480,marital-status,0,7.0,1.0,0.0,0.66,1,0,0.9686384828775839,1.0,0.5,1.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,5,0
43413,relationship,0,1.0,0.0,0.0,0.66,1,0,1.0,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,40.0,5,0
6859,marital-status,0,7.0,1.0,0.0,0.74,1,0,0.9686384828775839,1.0,0.5,1.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5,0
32090,relationship,0,1.0,0.0,0.0,0.7,1,0,1.0,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,17.0,5,0
13988,marital-status,0,7.0,1.0,0.0,0.76,1,0,0.9686384828775839,1.0,0.5,1.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,5,0
4481,fnlwgt,0,,,0.37792594285109915,0.11097579974420124,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,38231.0,1.2413871480988408,-1.0,30796.0,7435.0,10.335172561620322,8.914088348841334,2.0,19928.0,17.0,6,0
36806,fnlwgt,0,,,0.3889183704535294,0.1615181318606015,3,1,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,51659.0,1.0828162991531818,-1.0,47707.0,3952.0,10.77285437769856,8.282230063296685,2.0,24936.0,10.0,6,0
18751,fnlwgt,0,,,0.3040971002143925,0.33515764083944943,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,51007.0,2.527601585728444,-1.0,20179.0,30828.0,9.9124472939076,10.336211084415119,2.0,11939.0,5.0,6,0
40374,fnlwgt,1,,,0.5374060897376918,0.43643267321843515,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,48867.0,0.5313651932800522,-1.0,91964.0,43097.0,11.429163348864899,10.671231871302856,2.0,28117.0,24263.0,6,0
24293,fnlwgt,0,,,0.37802693558244516,0.0,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,56288.0,1.1514134926154727,-1.0,48885.0,7403.0,10.797246335903196,8.909775673693389,2.0,25084.0,16.0,6,0
25203,workclass,1,0.0,1.0,0.6666666666666667,0.64,3,0,0.1481239724012969,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7,0
29184,occupation,1,0.0,1.0,0.5333333333333333,0.58,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,7,0
5505,occupation,1,0.0,1.0,0.5333333333333333,0.68,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,7,0
22892,occupation,1,0.0,1.0,0.5333333333333333,0.6,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7,0
37038,workclass,1,0.0,1.0,0.6666666666666667,0.96,1,0,0.1481239724012969,1.0,0.0,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,0
37397,occupation,1,0.0,1.0,0.5333333333333333,0.64,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,7,0
37621,occupation,1,0.0,1.0,0.5333333333333333,0.62,3,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,7,0
4607,occupation,1,0.0,1.0,0.5333333333333333,0.68,3,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,7,0
10557,occupation,1,0.0,1.0,0.5333333333333333,0.56,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,7,0
17989,workclass,1,0.0,1.0,0.6666666666666667,0.6,2,0,0.1481239724012969,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7,0
38408,occupation,1,0.0,1.0,0.5333333333333333,0.7,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,7,0
849,workclass,1,0.0,1.0,0.6666666666666667,0.7,1,0,0.1481239724012969,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7,0
39738,occupation,1,0.0,0.0,0.8,0.7,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,7,0
31510,workclass,1,0.0,1.0,0.6666666666666667,0.54,1,0,0.1481239724012969,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7,0
19295,occupation,1,0.0,1.0,0.5333333333333333,0.62,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,7,0
25218,occupation,1,0.0,1.0,0.5333333333333333,0.56,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,7,0
38288,workclass,1,0.0,1.0,0.6666666666666667,0.68,1,0,0.1481239724012969,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7,0
38093,occupation,1,0.0,1.0,0.5333333333333333,1.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7,0
38271,occupation,1,0.0,0.0,0.8,0.72,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,7,0
12780,relationship,1,0.0,0.0,1.0,0.62,1,0,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,162.0,19.0,8,1
14532,relationship,1,0.0,0.0,1.0,0.74,2,0,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,125.0,19.0,8,1
12709,education,1,0.0,0.0,1.0,0.66,1,0,0.5859149701202273,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,144.0,8,1
28003,occupation,1,0.0,0.0,0.9333333333333333,0.74,1,0,0.5829324218970628,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,4.0,8,1
3086,education,1,0.0,0.0,0.625,0.84,1,0,0.5859149701202273,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,64.0,8,1
24841,relationship,1,0.0,0.0,1.0,0.7,2,0,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,125.0,19.0,8,1
19151,education,1,0.0,0.0,0.8125,0.62,2,1,0.5859149701202273,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,184.0,9,1
30307,relationship,1,0.0,0.0,1.0,1.0,2,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,69.0,19.0,9,1
11118,relationship,1,0.0,0.0,1.0,0.66,2,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,162.0,19.0,9,1
2435,relationship,1,0.0,0.0,1.0,1.0,2,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,69.0,19.0,9,1
31797,relationship,1,0.0,0.0,0.33333333333333337,0.9,2,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,162.0,177.0,9,1
38215,relationship,1,0.0,0.0,0.33333333333333337,0.96,2,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,69.0,177.0,9,1
34526,education,1,0.0,0.0,0.0625,0.64,2,1,0.5859149701202273,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,197.0,9,1
31374,relationship,1,0.0,0.0,1.0,0.96,4,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,108.0,19.0,9,1
27203,hours-per-week,1,,,0.9579437417449058,0.9951642973756544,1,0,0.3765115207630643,1.0,0.63803846497504,0.3,0,0,12.0,0.3870967741935484,1.0,30.0,42.0,3.4339872044851463,3.7612001156935624,12.0,26.0,39.0,10,1
48268,hours-per-week,1,,,0.8270497327528353,0.9919404956260908,1,0,0.3765115207630643,1.0,0.63803846497504,0.3,0,0,1.0,0.027777777777777776,-1.0,35.0,34.0,3.58351893845611,3.5553480614894135,12.0,31.0,30.0,10,0
13633,hours-per-week,1,,,0.9614288111917472,0.7582148687827274,1,0,0.3765115207630643,1.0,0.63803846497504,0.3,0,0,1.0,0.024390243902439025,-1.0,40.0,39.0,3.713572066704308,3.6888794541139363,12.0,37.0,35.0,10,0
14096,hours-per-week,1,,,0.9614288111917472,0.9242406588852548,1,0,0.3765115207630643,1.0,0.63803846497504,0.3,0,0,1.0,0.024390243902439025,-1.0,40.0,39.0,3.713572066704308,3.6888794541139363,12.0,37.0,35.0,10,0
17679,hours-per-week,1,,,0.7966888476182117,0.8517051195200726,1,0,0.3765115207630643,1.0,0.63803846497504,0.3,0,0,3.0,0.06521739130434782,1.0,45.0,48.0,3.828641396489095,3.8918202981106265,12.0,42.0,45.0,10,0
34309,hours-per-week,1,,,0.6623097691792998,0.8323623090226911,2,0,0.3765115207630643,1.0,0.63803846497504,0.3,0,0,3.0,0.058823529411764705,1.0,50.0,53.0,3.9318256327243257,3.9889840465642745,12.0,48.0,51.0,10,0
13548,hours-per-week,1,,,0.823564663305994,0.8565408221444182,2,0,0.3765115207630643,1.0,0.63803846497504,0.3,0,0,12.0,0.3333333333333333,1.0,35.0,47.0,3.58351893845611,3.871201010907891,12.0,31.0,44.0,10,1
5671,capital-gain,0,,,0.9322208215940045,0.8001444998627085,1,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,431.0,431.0,-1.0,0.0,431.0,0.0,6.068425588244111,10.0,1.0,0.0,11,0
13463,capital-loss,0,,,0.9061570929096903,0.721820984230412,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,26.0,26.0,-1.0,0.0,26.0,0.0,3.295836866004329,11.0,1.0,0.0,11,0
5586,capital-gain,0,,,0.9322208215940045,0.9732884457889414,2,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,431.0,431.0,-1.0,0.0,431.0,0.0,6.068425588244111,10.0,1.0,0.0,11,0
37690,capital-loss,0,,,0.9061570929096903,0.6708678943155035,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,26.0,26.0,-1.0,0.0,26.0,0.0,3.295836866004329,11.0,1.0,0.0,11,0
13641,capital-loss,0,,,0.9061570929096903,0.9767355647998271,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,26.0,26.0,-1.0,0.0,26.0,0.0,3.295836866004329,11.0,1.0,0.0,11,0
6192,capital-gain,0,,,0.9322208215940045,0.9668256703546351,1,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,431.0,431.0,-1.0,0.0,431.0,0.0,6.068425588244111,10.0,1.0,0.0,11,0
11243,capital-loss,0,,,0.9061570929096903,0.8842246376470031,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,26.0,26.0,-1.0,0.0,26.0,0.0,3.295836866004329,11.0,1.0,0.0,11,0
21864,capital-loss,0,,,0.9061570929096903,0.9728581589331317,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,26.0,26.0,-1.0,0.0,26.0,0.0,3.295836866004329,11.0,1.0,0.0,11,0
6240,capital-gain,0,,,0.9322208215940045,0.9768937684596763,1,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,431.0,431.0,-1.0,0.0,431.0,0.0,6.068425588244111,10.0,1.0,0.0,11,0
24628,marital-status,1,0.0,0.0,1.0,0.94,2,1,0.9686384828775839,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,12,1
23763,marital-status,1,0.0,0.0,1.0,0.92,2,1,0.9686384828775839,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,12,1
14037,marital-status,1,0.0,0.0,1.0,0.74,2,1,0.9686384828775839,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,12,1
11658,marital-status,1,0.0,0.0,1.0,1.0,2,1,0.9686384828775839,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,12,1
37324,marital-status,1,0.0,0.0,1.0,0.98,2,1,0.9686384828775839,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,12,1
26515,marital-status,1,0.0,0.0,1.0,1.0,2,1,0.9686384828775839,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,12,1
9255,marital-status,1,0.0,0.0,1.0,0.9,3,1,0.9686384828775839,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,12,1
27353,capital-gain,1,,,0.8269249571236167,0.9059372655473901,2,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,5013.0,5013.0,1.0,0.0,5013.0,0.0,8.519989278718239,10.0,1.0,98.0,13,1
19379,capital-gain,1,,,0.8269249571236167,0.9452366229270518,2,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,5013.0,5013.0,1.0,0.0,5013.0,0.0,8.519989278718239,10.0,1.0,98.0,13,1
35845,capital-gain,1,,,0.8269249571236167,0.83874959808124,2,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,5013.0,5013.0,1.0,0.0,5013.0,0.0,8.519989278718239,10.0,1.0,98.0,13,1
10610,capital-gain,1,,,0.8269249571236167,0.8359135896160819,2,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,5013.0,5013.0,1.0,0.0,5013.0,0.0,8.519989278718239,10.0,1.0,98.0,13,1
17653,capital-gain,1,,,0.8269249571236167,0.8822547184872089,1,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,5013.0,5013.0,1.0,0.0,5013.0,0.0,8.519989278718239,10.0,1.0,98.0,13,1
35082,native-country,1,0.0,1.0,0.9523809523809523,0.62,1,0,0.0639117874016856,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,99.0,2.0,14,0
38007,native-country,1,0.0,1.0,0.9523809523809523,0.54,1,0,0.0639117874016856,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,99.0,2.0,14,0
22856,native-country,1,0.0,1.0,0.9523809523809523,0.7,1,0,0.0639117874016856,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,99.0,2.0,14,0
12879,native-country,1,0.0,1.0,0.9523809523809523,0.74,1,0,0.0639117874016856,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,99.0,2.0,14,0
33472,native-country,1,0.0,1.0,0.9523809523809523,0.66,1,0,0.0639117874016856,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,99.0,2.0,14,0
