row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
27144,relationship,1,0.0,0.0,1.0,0.64,2,0,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,69.0,19.0,0,1
400,native-country,0,1.0,0.0,0.0,0.64,1,0,0.0639117874016856,1.0,0.5,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,99.0,111.0,0,0
20367,education,0,1.0,0.0,0.0,0.56,1,0,0.5859149701202273,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,25.0,0,0
4274,relationship,0,1.0,0.0,0.0,0.68,1,0,1.0,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,13.0,0,0
12820,native-country,0,1.0,0.0,0.0,0.76,3,0,0.0639117874016856,1.0,0.5,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,99.0,0.0,0,0
37761,workclass,1,0.0,1.0,0.6666666666666667,0.66,1,0,0.1481239724012969,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0
5219,education,1,0.0,0.0,0.9375,0.94,2,1,0.5859149701202273,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,230.0,0,1
18092,workclass,1,0.0,1.0,0.6666666666666667,0.7,1,0,0.1481239724012969,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0
36399,relationship,1,0.0,0.0,1.0,0.68,1,0,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,69.0,19.0,0,1
5507,sex,0,1.0,0.0,0.0,0.66,2,0,0.23351546360912023,0.5,0.5,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,20.0,0,0
46269,occupation,1,0.0,0.0,0.8,0.66,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,0,0
38601,occupation,1,0.0,0.0,0.8,0.66,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,0,0
5547,occupation,1,0.0,0.0,0.8,0.5,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,0,0
34546,education,1,0.0,0.0,0.875,0.72,1,0,0.5859149701202273,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,103.0,0,1
101,marital-status,1,0.0,0.0,0.1428571428571429,0.68,2,1,0.9686384828775839,1.0,1.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0,1
34129,relationship,1,0.0,0.0,1.0,0.38,2,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,108.0,19.0,0,1
38993,workclass,1,0.0,1.0,0.6666666666666667,0.64,1,0,0.1481239724012969,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0
17568,occupation,1,0.0,0.0,0.4666666666666667,0.86,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,14.0,0,1
31023,relationship,1,0.0,0.0,0.33333333333333337,0.94,2,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,162.0,177.0,0,1
32857,occupation,1,0.0,1.0,0.5333333333333333,0.76,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0,0
24222,marital-status,0,7.0,1.0,0.0,0.72,1,0,0.9686384828775839,1.0,0.5,1.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0,0
37759,native-country,1,0.0,1.0,0.9523809523809523,0.74,1,0,0.0639117874016856,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,99.0,2.0,0,0
30628,occupation,1,0.0,1.0,0.5333333333333333,0.78,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0,0
45730,race,0,5.0,1.0,0.0,0.64,1,0,0.09134469573695347,0.5,0.5,0.8,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0,0
37906,native-country,0,1.0,0.0,0.0,0.58,1,0,0.0639117874016856,1.0,0.5,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,59.0,58.0,0,0
4093,race,0,5.0,1.0,0.0,0.6,1,0,0.09134469573695347,0.5,0.5,0.8,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0,0
38580,relationship,1,0.0,0.0,0.33333333333333337,0.9,2,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,162.0,177.0,0,1
19186,sex,0,1.0,0.0,0.0,0.54,1,0,0.23351546360912023,0.5,0.5,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,19.0,0,0
38270,relationship,0,1.0,0.0,0.0,0.64,1,0,1.0,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,125.0,141.0,0,0
35733,occupation,1,0.0,1.0,0.5333333333333333,0.64,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0,0
48630,native-country,1,0.0,1.0,0.9523809523809523,0.62,1,0,0.0639117874016856,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,99.0,2.0,0,0
16029,education,1,0.0,0.0,0.9375,0.52,2,0,0.5859149701202273,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,230.0,0,1
9138,race,0,5.0,1.0,0.0,0.72,1,0,0.09134469573695347,0.5,0.5,0.8,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0,0
22851,native-country,1,0.0,1.0,0.9523809523809523,0.78,1,0,0.0639117874016856,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,62.0,2.0,0,0
10603,native-country,1,0.0,0.0,0.45238095238095233,0.68,2,0,0.0639117874016856,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,44.0,63.0,0,1
36319,workclass,1,0.0,1.0,0.6666666666666667,0.96,1,0,0.1481239724012969,1.0,0.0,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
23196,native-country,1,0.0,1.0,0.9523809523809523,0.6,1,0,0.0639117874016856,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,99.0,2.0,0,0
48670,occupation,1,0.0,1.0,0.5333333333333333,0.58,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0,0
28447,relationship,0,1.0,0.0,0.0,0.54,2,0,1.0,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,162.0,166.0,0,0
18771,relationship,1,0.0,0.0,1.0,1.0,2,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,162.0,19.0,0,1
28898,occupation,1,0.0,1.0,0.5333333333333333,0.6,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0,0
7449,occupation,1,0.0,1.0,0.5333333333333333,0.56,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0,0
6607,occupation,1,0.0,1.0,0.5333333333333333,0.72,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0,0
35525,occupation,1,0.0,1.0,0.5333333333333333,0.58,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0,0
4114,race,0,5.0,1.0,0.0,0.64,3,0,0.09134469573695347,0.5,0.5,0.8,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0,0
25336,relationship,1,0.0,0.0,0.33333333333333337,0.78,2,0,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,69.0,177.0,0,1
27148,education,0,1.0,0.0,0.0,0.68,3,1,0.5859149701202273,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,75.0,0,0
24269,fnlwgt,1,,,0.7304536957053773,0.14003235778603473,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,62475.0,0.37468289143042205,-1.0,166740.0,104265.0,12.024196989307782,11.55470060510285,2.0,6997.0,476.0,1,0
4086,fnlwgt,1,,,0.8036860500225721,0.7576959423105849,2,1,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,51366.0,0.287224048849225,-1.0,178835.0,127469.0,12.094224463736793,11.755636321776967,2.0,8666.0,3024.0,1,0
39498,fnlwgt,1,,,0.8558961361055473,0.8645024481577618,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,40963.0,0.22145035031571664,-1.0,184975.0,144012.0,12.127981365915103,11.877658852261122,2.0,9543.0,4607.0,1,0
36961,fnlwgt,1,,,0.7997473335000821,0.9675289797879353,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,60164.0,0.32279248441406544,-1.0,186385.0,126221.0,12.135575071116797,11.745797540362084,2.0,9738.0,2903.0,1,0
28297,fnlwgt,1,,,0.7368982943743874,0.7686233124513063,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,38983.0,0.268309805837939,-1.0,145290.0,106307.0,11.88649390682785,11.574095820200032,2.0,4740.0,696.0,1,0
45145,capital-loss,0,,,0.9061570929096903,0.8643405049972828,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,26.0,26.0,-1.0,0.0,26.0,0.0,3.295836866004329,11.0,1.0,0.0,2,0
5040,capital-gain,0,,,0.9322208215940045,0.9743311747992878,1,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,431.0,431.0,-1.0,0.0,431.0,0.0,6.068425588244111,10.0,1.0,0.0,2,0
36607,capital-loss,0,,,0.9061570929096903,0.8899413257837977,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,26.0,26.0,-1.0,0.0,26.0,0.0,3.295836866004329,11.0,1.0,0.0,2,0
6192,capital-gain,0,,,0.9322208215940045,0.9668256703546351,1,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,431.0,431.0,-1.0,0.0,431.0,0.0,6.068425588244111,10.0,1.0,0.0,2,0
48053,hours-per-week,0,,,0.28953341899718843,0.7404839591601275,1,0,0.3765115207630643,1.0,0.63803846497504,0.3,0,0,1.0,0.0625,-1.0,15.0,14.0,2.772588722239781,2.70805020110221,12.0,9.0,8.0,2,0
6329,capital-gain,0,,,0.9322208215940045,0.9317615619115986,1,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,431.0,431.0,-1.0,0.0,431.0,0.0,6.068425588244111,10.0,1.0,0.0,2,0
5917,capital-loss,0,,,0.9061570929096903,0.9741506275553635,2,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,26.0,26.0,-1.0,0.0,26.0,0.0,3.295836866004329,11.0,1.0,0.0,2,0
11247,capital-loss,0,,,0.9061570929096903,0.9793205020442908,1,0,0.29394327325364233,1.0,0.5727682238058185,1.0,0,0,26.0,26.0,-1.0,0.0,26.0,0.0,3.295836866004329,11.0,1.0,0.0,2,0
19089,hours-per-week,1,,,0.6926706543139236,0.8629884256435456,1,0,0.3765115207630643,1.0,0.63803846497504,0.3,0,0,1.0,0.03225806451612903,-1.0,30.0,29.0,3.4339872044851463,3.4011973816621555,12.0,26.0,24.0,2,0
45939,hours-per-week,1,,,0.9614288111917472,0.975821486878273,1,0,0.3765115207630643,1.0,0.63803846497504,0.3,0,0,1.0,0.024390243902439025,-1.0,40.0,39.0,3.713572066704308,3.6888794541139363,12.0,37.0,35.0,2,0
27539,hours-per-week,1,,,0.45078831312388246,0.48096791832025465,1,0,0.3765115207630643,1.0,0.63803846497504,0.3,0,0,0.0,0.0,0.0,20.0,20.0,3.044522437723423,3.044522437723423,12.0,15.0,15.0,2,0
6071,capital-gain,0,,,0.9322208215940045,0.9676351926197369,2,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,431.0,431.0,-1.0,0.0,431.0,0.0,6.068425588244111,10.0,1.0,0.0,2,0
6241,capital-gain,0,,,0.9322208215940045,0.8832465172888239,1,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,431.0,431.0,-1.0,0.0,431.0,0.0,6.068425588244111,10.0,1.0,0.0,2,0
5653,capital-gain,0,,,0.9322208215940045,0.9779927887533576,2,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,431.0,431.0,-1.0,0.0,431.0,0.0,6.068425588244111,10.0,1.0,0.0,2,0
45837,fnlwgt,0,,,0.4441866426825726,0.0,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,64701.0,0.8267230584447114,-1.0,78261.0,13560.0,11.267817451277368,9.514953305087944,2.0,27220.0,3769.0,3,0
48177,fnlwgt,0,,,0.3749939976192136,0.1329292719972741,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,50201.0,1.1998900521057412,-1.0,41837.0,8364.0,10.641560296449066,9.031811613420924,2.0,24030.0,18.0,3,0
35382,fnlwgt,0,,,0.4488102161645019,0.6377805324558277,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,39775.0,0.7258079232130801,-1.0,54800.0,15025.0,10.911463720944793,9.617537312929105,2.0,25716.0,5221.0,3,0
24640,fnlwgt,0,,,0.333422864578958,0.0913649999724655,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,57750.0,1.5946431036863178,-1.0,36214.0,21536.0,10.497228676629426,9.977527665244592,2.0,22473.0,2.0,3,0
33839,fnlwgt,0,,,0.36850837065309416,0.0,2,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,46721.0,1.286973528358538,-1.0,36302.0,10419.0,10.499655661466162,9.251482315307358,2.0,22508.0,0.0,3,0
6764,fnlwgt,0,,,0.0,0.0,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,39877.0,0.06707405276844254,1.0,594521.0,634398.0,13.295513000315573,13.360433373008973,2.0,26091.0,26328.0,4,0
48143,fnlwgt,0,,,0.0,0.0,2,1,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,36044.0,0.072097228445241,1.0,499935.0,535979.0,13.12223536921163,13.19185212592394,2.0,25208.0,25590.0,4,0
26807,fnlwgt,0,,,0.0,0.0,2,1,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,74326.0,0.14796632405433222,1.0,502316.0,576642.0,13.126986673481575,13.264978636501242,2.0,25243.0,25968.0,4,0
28117,fnlwgt,0,,,0.0,0.0,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,49842.0,0.08495920962468764,1.0,586657.0,636499.0,13.282197305509834,13.363739696979598,2.0,26038.0,26342.0,4,0
45026,fnlwgt,0,,,0.0,0.0,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,47854.0,0.081134602668656,1.0,589809.0,637663.0,13.287555730119546,13.36556677783231,2.0,26059.0,26351.0,4,0
42753,fnlwgt,1,,,0.6817338916100915,0.0,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,55615.0,0.23675830771981507,1.0,234901.0,290516.0,12.366923684872146,12.579417373355346,2.0,15183.0,18975.0,5,0
7099,fnlwgt,1,,,0.6529130909022556,0.6877858998058952,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,40517.0,0.1563566058996959,1.0,259131.0,299648.0,12.465092863362598,12.610367068653998,2.0,17002.0,19489.0,5,0
39269,fnlwgt,1,,,0.7929742291647445,0.6732689860866441,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,58989.0,0.3005334189249087,1.0,196280.0,255269.0,12.187302584953445,12.450077087511712,2.0,11162.0,16720.0,5,0
48552,fnlwgt,1,,,0.7835314087839029,0.6675405832315333,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,56766.0,0.2817227140985429,1.0,201495.0,258261.0,12.213524809055214,12.461729852504476,2.0,11892.0,16941.0,5,0
16955,fnlwgt,1,,,0.7546317075047031,0.5362289806907987,2,1,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,47998.0,0.21874843337693292,1.0,219420.0,267418.0,12.29874753783079,12.496571995725573,2.0,13813.0,17544.0,5,0
13664,age,1,,,0.9453126572528859,0.9942121180400872,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.5,1.0,27.0,41.0,3.332204510175204,3.7376696182833684,0.0,17.0,33.0,6,1
7344,age,1,,,0.7994404888307595,0.9334393574610012,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.4117647058823529,1.0,33.0,47.0,3.5263605246161616,3.871201010907891,0.0,24.0,39.0,6,1
39703,education-num,0,,,0.10617989941776729,0.6449106143413248,2,0,0.5796144060714694,0.0,0.6705992085492782,0.3,0,0,2.0,0.125,1.0,15.0,17.0,2.772588722239781,2.8903717578961645,4.0,6.0,8.0,6,0
28284,age,1,,,0.9939367133935947,0.9146287410912843,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.5384615384615384,1.0,25.0,39.0,3.258096538021482,3.6888794541139363,0.0,15.0,30.0,6,1
25102,age,1,,,0.6292562923382785,0.8784544788418285,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,13.0,0.30952380952380953,1.0,41.0,54.0,3.7376696182833684,4.007333185232471,0.0,33.0,47.0,6,0
31300,age,0,,,0.39826258484754506,0.7626968396435698,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,11.0,0.4230769230769231,-1.0,25.0,14.0,3.258096538021482,2.70805020110221,0.0,15.0,4.0,6,0
28460,age,1,,,0.9817512585360508,0.8842423608017412,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.56,1.0,24.0,38.0,3.2188758248682006,3.6635616461296463,0.0,14.0,29.0,6,1
7656,education-num,1,,,0.4938037116594739,0.7221039590497327,2,0,0.5796144060714694,0.0,0.6705992085492782,0.3,0,0,2.0,0.15384615384615385,1.0,12.0,14.0,2.5649493574615367,2.70805020110221,4.0,3.0,5.0,6,1
20176,age,0,,,0.19163978707189921,0.06236312249410514,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,10.0,0.15873015873015872,1.0,62.0,72.0,4.143134726391533,4.290459441148391,0.0,56.0,67.0,6,0
14084,education-num,1,,,0.6230116490733759,0.7221039590497327,1,0,0.5796144060714694,0.0,0.6705992085492782,0.3,0,0,3.0,0.2727272727272727,1.0,10.0,13.0,2.3978952727983707,2.6390573296152584,4.0,1.0,4.0,6,1
29902,age,1,,,0.7994404888307595,0.832151423162525,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.4117647058823529,1.0,33.0,47.0,3.5263605246161616,3.871201010907891,0.0,24.0,39.0,6,1
41089,education-num,0,,,0.21411691420150436,0.8533326450540257,1,0,0.5796144060714694,0.0,0.6705992085492782,0.3,0,0,1.0,0.16666666666666666,-1.0,5.0,4.0,1.791759469228055,1.6094379124341003,4.0,14.0,13.0,6,0
9789,age,1,,,0.9574392304656965,0.6194467611357249,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.5833333333333334,1.0,23.0,37.0,3.1780538303479458,3.6375861597263857,0.0,13.0,28.0,6,1
9197,education-num,1,,,0.6230116490733759,0.5831559385745995,1,0,0.5796144060714694,0.0,0.6705992085492782,0.3,0,0,3.0,0.2727272727272727,1.0,10.0,13.0,2.3978952727983707,2.6390573296152584,4.0,1.0,4.0,6,1
30959,fnlwgt,0,,,0.35743045114413763,0.0,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,51438.0,0.1504756666939702,1.0,341835.0,393273.0,12.742086368868682,12.882261848937489,2.0,21613.0,23439.0,7,0
13214,fnlwgt,0,,,0.30605039907191156,0.5453054506265029,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,48864.0,0.1354736754553772,1.0,360689.0,409553.0,12.795774142637065,12.922824041713291,2.0,22419.0,23847.0,7,0
21883,fnlwgt,0,,,0.3309577314400939,0.5735800102441788,2,1,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,53231.0,0.1527734329035017,1.0,348430.0,401661.0,12.761195498188155,12.903366217914028,2.0,21933.0,23656.0,7,0
6534,fnlwgt,0,,,0.08555801836097798,0.28175001345564843,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,56581.0,0.1338127931094015,1.0,422836.0,479417.0,12.954742040975205,13.080328147211219,2.0,24115.0,24972.0,7,0
16838,fnlwgt,0,,,0.3673656110902904,0.2444122016957173,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,67056.0,0.20755873340143002,1.0,323069.0,390125.0,12.685624296991037,12.874225042850796,2.0,20702.0,23351.0,7,0
7920,capital-gain,1,,,0.8269249571236167,1.0,2,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,5013.0,5013.0,1.0,0.0,5013.0,0.0,8.519989278718239,10.0,1.0,98.0,8,1
11776,capital-gain,1,,,0.8269249571236167,0.6885698152183427,1,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,5013.0,5013.0,1.0,0.0,5013.0,0.0,8.519989278718239,10.0,1.0,98.0,8,1
27353,capital-gain,1,,,0.8269249571236167,0.9059372655473901,2,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,5013.0,5013.0,1.0,0.0,5013.0,0.0,8.519989278718239,10.0,1.0,98.0,8,1
32269,capital-gain,1,,,0.8269249571236167,0.8324396132731284,2,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,5013.0,5013.0,1.0,0.0,5013.0,0.0,8.519989278718239,10.0,1.0,98.0,8,1
28175,capital-gain,1,,,0.8269249571236167,0.9202781401112801,2,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,5013.0,5013.0,1.0,0.0,5013.0,0.0,8.519989278718239,10.0,1.0,98.0,8,1
5978,capital-gain,0,,,0.9322208215940045,0.2963804026122223,4,0,0.701832971226286,1.0,0.6427272235411069,1.0,0,0,431.0,431.0,-1.0,0.0,431.0,0.0,6.068425588244111,10.0,1.0,0.0,9,0
29534,marital-status,1,0.0,0.0,1.0,0.96,2,1,0.9686384828775839,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,10,1
28199,marital-status,1,0.0,0.0,1.0,1.0,2,0,0.9686384828775839,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,10,1
33052,marital-status,1,0.0,0.0,1.0,0.96,2,1,0.9686384828775839,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,10,1
