row_idx,column_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,intent_label,predicted_intent
489,followers_count,1,,,0.9552328195756251,0.9908587508711867,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
499,followers_count,1,,,0.952274025729905,0.9991374316498784,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
552,followers_count,1,,,0.9570646029111866,0.9964269838292779,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
553,followers_count,1,,,0.953039227730766,0.9973927902515016,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
708,followers_count,1,,,0.9530550696287721,0.9381491381202267,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
757,followers_count,1,,,0.9948785107866096,0.5335340369193227,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
771,followers_count,0,,,0.9519420485366106,0.9999851673842057,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
948,followers_count,0,,,0.9519420485366106,0.9999660497905153,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
963,followers_count,1,,,0.9522328240193653,0.9999447513807042,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
993,followers_count,0,,,0.9519420485366106,0.9997657289902298,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1004,followers_count,1,,,0.9530774910247402,0.995755848208117,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1041,followers_count,1,,,0.9527713846729473,0.997626930948885,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,1.0
1086,followers_count,0,,,0.9519420485366106,0.9982160809151477,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1088,followers_count,0,,,0.9519420485366106,0.9892847765396585,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1213,followers_count,0,,,0.9519420485366106,0.9997334843399255,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1227,followers_count,1,,,0.9520998926090813,0.9997667561584553,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1236,followers_count,1,,,0.952344100577133,0.9661901906139176,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1298,followers_count,1,,,0.9519545048677039,0.997597599163698,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1327,followers_count,1,,,0.9561914460408494,0.9850304987087759,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1363,followers_count,1,,,0.954194855863129,0.9987368743690871,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1418,followers_count,0,,,0.9519420485366106,0.9999911579212823,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1492,followers_count,0,,,0.6044811023361709,0.0,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1621,followers_count,1,,,0.9527275000603259,0.9976507321230665,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1771,followers_count,1,,,0.9716502639567329,0.7006475578009652,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1792,followers_count,0,,,0.9519420485366106,0.9995162842528291,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1824,followers_count,1,,,0.952157000096248,0.9994437117515204,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,1.0
1836,followers_count,0,,,0.9519420485366106,0.9997698913211736,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1909,followers_count,1,,,0.9520977207359677,0.9989971427000286,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
1947,followers_count,1,,,0.9526013397838671,0.9946162472217608,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2078,followers_count,1,,,0.9540384809989411,0.9960099726932915,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,1.0
2124,followers_count,1,,,0.9538860027306336,0.8837474956807111,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2138,followers_count,1,,,0.9544051442834341,0.9975212399377368,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2168,followers_count,1,,,0.9527399563914194,0.9996740580588168,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2220,followers_count,1,,,0.9521625575362743,0.9994223865126884,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2223,followers_count,0,,,0.9519420485366106,0.9996447722662369,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2229,followers_count,0,,,0.9519420485366106,0.9999656741842239,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2242,followers_count,1,,,0.9526838709621885,0.9980878880209689,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2258,followers_count,1,,,0.9520113568403866,0.9999876318214036,3,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2328,followers_count,1,,,0.952555091662269,0.99819536507836,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2352,followers_count,1,,,0.9732305571614496,0.7905834372741134,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,1.0
2365,followers_count,0,,,0.9519420485366106,0.9999912690700828,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2373,followers_count,1,,,0.9527405312990083,0.9978831251013797,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,1.0
2395,followers_count,1,,,0.9996820553279525,0.46723462443621666,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2437,followers_count,1,,,0.9539111070286834,0.9940981711643584,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2473,followers_count,1,,,0.9523193795508093,0.9988831078634064,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2559,followers_count,0,,,0.9519420485366106,0.9998324719285868,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2561,followers_count,0,,,0.9519420485366106,0.999998627887221,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,1.0
2588,followers_count,1,,,0.9529496060255145,0.9969961078478596,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2626,followers_count,0,,,0.9519420485366106,0.9997422037716909,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,1.0
2668,followers_count,1,,,0.9527215593485737,0.9978979423863049,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2688,followers_count,1,,,0.9871380188879257,0.8296205019272946,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2738,followers_count,1,,,0.9522789443837214,0.9993155035264725,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2764,followers_count,1,,,0.9527047592712529,0.9977456838604536,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2893,followers_count,1,,,0.9521769302259975,0.9999433064462974,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2901,followers_count,1,,,0.952297980212777,0.9995998144927829,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2930,followers_count,1,,,0.9587200173741897,0.915071584789987,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2969,followers_count,1,,,0.9534516919865103,0.9113475787228265,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
2974,followers_count,0,,,0.8164454421415851,0.0,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3019,followers_count,1,,,0.9524838031212421,0.998690498490247,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3031,followers_count,0,,,0.9519420485366106,0.9998541651082756,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,1.0
3068,followers_count,0,,,0.8984127638755223,0.0,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3116,followers_count,0,,,0.9519420485366106,0.9994569269606312,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3118,followers_count,0,,,0.9519420485366106,0.9964087477605571,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3142,followers_count,1,,,0.9525167644896739,0.9990124582381976,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3147,followers_count,1,,,0.9520031164982787,0.9998863752641246,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3207,followers_count,1,,,0.9556112365263807,0.9977729306474515,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3210,followers_count,1,,,0.9593531822654605,0.960381937570167,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,1.0
3230,followers_count,1,,,0.9537759398666648,0.9834816018462768,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,
3268,followers_count,1,,,0.9520111652045237,0.99018085433678,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3300,followers_count,1,,,0.9521151595994983,0.9999585223338175,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3328,followers_count,1,,,0.9562597322866897,0.9734228346999922,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3403,followers_count,0,,,0.9519420485366106,0.9999855238269109,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3474,followers_count,0,,,0.9519420485366106,0.9999876893121624,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3506,followers_count,1,,,0.9705328991183441,0.8925580694625257,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3513,followers_count,1,,,0.9554023534357374,0.9900628679686633,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3544,followers_count,1,,,0.9530817708923466,0.9987725493013386,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3559,followers_count,1,,,0.951977948321608,0.9999035036775573,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3609,followers_count,1,,,0.9667230504051498,0.6838225575973502,3,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,1.0
3617,followers_count,1,,,0.9525923967769283,0.9982896729192475,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3635,followers_count,1,,,0.9523468473578357,0.9990648629812868,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3640,followers_count,0,,,0.9519420485366106,0.9999780960208619,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3687,followers_count,0,,,0.9519420485366106,0.9980783177259719,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3723,followers_count,1,,,0.9526843181125355,0.9980639565344005,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3852,followers_count,0,,,0.9519420485366106,0.9984285744254494,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3868,followers_count,1,,,0.9524316781665129,0.9985338246741128,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3947,followers_count,1,,,0.9521740556880528,0.99932466755344,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3950,followers_count,1,,,0.9524719855763587,0.9986943733673964,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
3972,followers_count,1,,,0.9527524127225128,0.9953146526262231,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
4007,followers_count,1,,,0.9522424058125141,0.9991008905235262,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
4008,followers_count,1,,,0.9542161274439194,0.9930739617965343,2,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
4013,followers_count,1,,,0.9563456490319237,0.9781193429464289,1,0,0.9975618303923931,1.0,0.5,1.0,0,0,-1,-1.0
4065,followers_count,1,,,0.9558952408753103,0.9886658271967032,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4067,followers_count,0,,,0.9519420485366106,0.9999741368239329,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4073,followers_count,1,,,0.9521894504357119,0.9992909396415562,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4096,followers_count,1,,,0.9561059764459624,0.9978305248897101,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4106,followers_count,1,,,0.9552287952225027,0.9970974985502427,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,-1.0
4107,followers_count,1,,,0.9558570414599572,0.997390551944622,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4109,followers_count,0,,,0.9519420485366106,0.9998234918720478,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4112,followers_count,0,,,0.9519420485366106,0.9999665250474554,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4124,followers_count,1,,,0.9528258731366533,0.9996691100208348,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4127,followers_count,1,,,0.9523849828945679,0.9996811370875951,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4137,followers_count,1,,,0.9554179398192595,0.9901211750963322,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4143,followers_count,1,,,0.9528895601217822,0.9994594335577188,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4145,followers_count,0,,,0.9519420485366106,0.9997661084292384,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4146,followers_count,1,,,0.9560891124900205,0.9878186242100749,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4163,followers_count,1,,,0.9567854533374524,0.99164937528563,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4170,followers_count,1,,,0.9525075659682511,0.9983176440898075,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4174,followers_count,0,,,0.9519420485366106,0.9987255678531716,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4178,followers_count,0,,,0.9519420485366106,0.9999843356845604,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4185,followers_count,0,,,0.9519420485366106,0.9999871220700081,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4197,followers_count,0,,,0.9519420485366106,0.999659409413451,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4198,followers_count,1,,,0.9556259286092088,0.9898208395391598,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4205,followers_count,0,,,0.9519420485366106,0.999991640843657,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4208,followers_count,1,,,0.9521877257129451,0.9994751017058757,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4211,followers_count,1,,,0.9565563846025756,0.9891079426307393,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4216,followers_count,1,,,0.9727204863728299,0.9758055698640358,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4238,followers_count,1,,,0.9523476139012876,0.9987835377017217,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4244,followers_count,1,,,0.9618952958664511,0.9841153186488331,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4250,followers_count,1,,,0.9528999723370039,0.9992200726994279,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4258,followers_count,1,,,0.9519470949476689,0.9999906903297766,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4260,followers_count,0,,,0.9519420485366106,0.9998811627686517,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4271,followers_count,0,,,0.9519420485366106,0.9999987850286287,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4285,followers_count,1,,,0.9689461541729072,0.9801591533991123,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4286,followers_count,0,,,0.9519420485366106,0.9998825387141478,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4288,followers_count,1,,,0.952368055060005,0.999868008883017,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4295,followers_count,1,,,0.9547945483570003,0.9919659117386584,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4297,followers_count,1,,,0.95609294520728,0.9876292381521308,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4299,followers_count,1,,,0.9650904821605834,0.7513491179944541,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4311,followers_count,1,,,0.9566384686305501,0.9962304880808174,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4320,followers_count,0,,,0.9519420485366106,0.9999992641182862,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4324,followers_count,0,,,0.9519420485366106,0.9999995285757771,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4336,followers_count,0,,,0.9519420485366106,0.999989233897218,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4339,followers_count,1,,,0.9523377127150339,0.9998765405116367,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4360,followers_count,1,,,0.9557469147173674,0.9890829686450764,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4376,followers_count,1,,,0.9524085541057138,0.999753222833812,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4386,followers_count,1,,,0.952742639293501,0.9999957188548211,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4390,followers_count,1,,,0.9519722631243397,0.9999228627324351,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4395,followers_count,1,,,0.9520690392351423,0.9999813231687944,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4402,followers_count,1,,,0.9572763605397745,0.98742784802373,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4415,followers_count,0,,,0.9519420485366106,0.9983701638144146,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4418,followers_count,1,,,0.9969778816655057,0.8837515008702472,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4428,followers_count,1,,,0.9722175061111403,0.9767151656549315,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4436,followers_count,0,,,0.9519420485366106,0.9999166345668884,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4438,followers_count,1,,,0.9556062539939434,0.9893843620322124,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4440,followers_count,1,,,0.952157511125216,0.9993656278027924,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4456,followers_count,0,,,0.9519420485366106,0.9999997278770746,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4461,followers_count,0,,,0.9519420485366106,0.9999816144553061,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4467,followers_count,0,,,0.9519420485366106,0.99998310538232,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4468,followers_count,1,,,0.9548194610191871,0.9919305280929186,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4471,followers_count,1,,,0.9520055438858764,0.9998108362396569,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4482,followers_count,1,,,0.952657489091719,0.9989235276996252,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4485,followers_count,1,,,0.9579539210726348,0.9820795938727482,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4495,followers_count,1,,,0.9555494020212606,0.9896317371022929,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4496,followers_count,1,,,0.9521678594618166,0.9994043420798306,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4498,followers_count,1,,,0.9523971837111773,0.9979771914810798,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4503,followers_count,0,,,0.9519420485366106,0.9999963627513208,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4511,followers_count,1,,,0.9530886697834138,0.9991636819303887,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4530,followers_count,1,,,0.9632354054562384,0.9692921543352943,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4543,followers_count,1,,,0.9635372958190458,0.9820869181954313,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4548,followers_count,0,,,0.9519420485366106,0.9998253124127461,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4549,followers_count,0,,,0.9519420485366106,0.9999763291382052,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4554,followers_count,1,,,0.9535748499677825,0.9951256421745704,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4555,followers_count,1,,,0.9572221275905525,0.984387246105678,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4557,followers_count,0,,,0.9519420485366106,0.9999891534101556,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4563,followers_count,1,,,0.9519810783740366,0.9999792190070189,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4572,followers_count,0,,,0.9519420485366106,0.9954888189639297,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4586,followers_count,0,,,0.9519420485366106,0.9999996972153365,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4593,followers_count,0,,,0.9519420485366106,0.9992071717731325,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4600,followers_count,1,,,0.9565621975570859,0.9859135452672151,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4603,followers_count,0,,,0.9519420485366106,0.9999885823352839,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4605,followers_count,0,,,0.9519420485366106,0.9999720978183507,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4607,followers_count,1,,,0.9520296900046114,0.9999086663477059,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4609,followers_count,1,,,0.9558068967424787,0.9885875362812432,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4615,followers_count,1,,,0.9551074258426182,0.9912218855006562,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4618,followers_count,1,,,0.9557230879917373,0.992121941658293,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4630,followers_count,1,,,0.9557012415033582,0.9852622592887412,2,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,-1.0
4631,followers_count,0,,,0.9519420485366106,0.9999997048807711,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4632,followers_count,0,,,0.9519420485366106,0.999996263100672,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4637,followers_count,0,,,0.9519420485366106,0.9999994634195837,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4644,followers_count,1,,,0.9523930316008128,0.9997389766237584,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4648,followers_count,1,,,0.9522636135146834,0.9992525281491814,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4652,followers_count,1,,,0.9549333566004155,0.9911229132428638,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4655,followers_count,0,,,0.9519420485366106,0.9996261452603556,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4668,followers_count,0,,,0.9519420485366106,0.9970084032048282,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4679,followers_count,1,,,0.9766975054371596,0.9881600771580074,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
4730,followers_count,0,,,0.9519420485366106,0.9999433601043389,3,1,0.9975618303923931,1.0,0.5,1.0,0,0,1,1.0
22,friends_count,1,,,0.9890047437482558,0.4313659099097006,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,-1,1.0
27,friends_count,1,,,0.9494956377636101,0.9695634585069971,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,-1,-1.0
67,friends_count,1,,,0.9534369777792553,0.22543950761678122,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,-1,1.0
73,friends_count,1,,,0.9555164044100262,0.967797946992704,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,-1,1.0
