user_id,followers_count,friends_count,favourites_count,statuses_count,listed_count,verified,protected,default_profile,default_profile_image,geo_enabled,profile_use_background_image,has_created_date,description_length,screen_name_length,name_length,has_description,has_location,label
u113185015,151,1452,0,39,3,0,0,0,0,0,0,1,29,0,21,1,1,1
u69373847,33482,596,0,5551,1131,0,0,0,0,0,0,1,38,0,13,1,1,1
u2430571446,22,183,0,475,0,0,0,0,0,0,0,1,106,0,14,1,1,0
u23482952,1625814,2369,0,221558,7221,1,0,0,0,0,0,1,68,0,13,1,1,0
u185277702,3679,565,0,10678,122,1,0,0,0,0,0,1,159,0,13,1,1,0
u218975278,486904,797,0,100845,5633,1,0,0,0,0,0,1,107,0,15,1,1,0
u941090279590854656,4937,4971,0,1737,5,0,0,0,0,0,0,1,156,0,24,1,1,1
u25163231,63626,12560,0,77185,2059,1,0,0,0,0,0,1,158,0,18,1,1,0
u1240385399035322368,357,1285,0,568,0,0,0,0,0,0,0,1,157,0,15,1,1,1
u278778939,1513565,348,0,1024,4033,0,0,0,0,0,0,1,42,0,15,1,1,0
u299213692,2367,2313,0,17005,3,0,0,0,0,0,0,1,36,0,6,1,1,1
u33024457,949,765,0,1650,12,0,0,0,0,0,0,1,149,0,13,1,1,0
u93921930,17167,17729,0,3447,44,0,0,0,0,0,0,1,157,0,9,1,1,1
u19655321,8510,2776,0,33832,249,1,0,0,0,0,0,1,161,0,17,1,1,0
u825518870421180416,254255,48585,0,76678,871,0,0,0,0,0,0,1,146,0,29,1,1,1
u4868142867,681,833,0,3802,10,0,0,0,0,0,0,1,142,0,17,1,1,1
u183749519,1220331,577,0,20413,11691,1,0,0,0,0,0,1,1,0,12,1,1,0
u953419696954425344,2535,4999,0,78368,3,0,0,0,0,0,0,1,32,0,7,1,1,1
u383112039,5022337,8,0,204186,5526,1,0,0,0,0,0,1,131,0,20,1,1,0
u3648541818,2498,2824,0,9820,96,0,0,0,0,0,0,1,130,0,20,1,1,1
u120022994,2960,240,0,2734,0,0,0,0,0,0,0,1,24,0,12,1,1,0
u20835568,2609,2569,0,11715,99,0,0,0,0,0,0,1,149,0,13,1,1,1
u232901331,2247609,748,0,68034,5819,1,0,0,0,0,0,1,3,0,12,1,1,0
u331333979,254183,571,0,10946,191,0,0,0,0,0,0,1,63,0,7,1,1,0
u517114557,17554,8100,0,61034,13,0,0,0,0,0,0,1,117,0,8,1,1,0
u200934624,3128,2546,0,9840,14,0,0,0,0,0,0,1,24,0,4,1,1,1
u131764735,564,2894,0,2802,1,0,0,0,0,0,0,1,21,0,12,1,1,1
u548066415,5,92,0,90,0,0,0,0,0,0,0,1,17,0,11,1,1,0
u26735127,532,1965,0,12312,4,0,0,0,0,0,0,1,11,0,4,1,1,1
u264270002,461,461,0,385,8,0,0,0,0,0,0,1,135,0,16,1,1,1
u73181712,1843842,180,0,11780,10071,1,0,0,0,0,0,1,176,0,19,1,1,0
u1175439692,4481,4750,0,10816,31,0,0,0,0,0,0,1,140,0,13,1,1,1
u1213910405430427648,793,928,0,9813,1,0,0,0,0,0,0,1,79,0,16,1,1,1
u705541266243715072,4136,0,0,2517,116,0,0,0,0,0,0,1,121,0,7,1,1,1
u1105172748,11,266,0,7,0,0,0,0,0,0,0,1,35,0,9,1,1,1
u761325996427644928,26,394,0,353,0,0,0,0,0,0,0,1,114,0,7,1,1,0
u65099763,3712,1055,0,3099,63,1,0,0,0,0,0,1,41,0,13,1,1,0
u1285026069515505666,35,253,0,16,0,0,0,0,0,0,0,1,31,0,16,1,1,0
u2905655223,439,1022,0,302,4,0,0,0,0,0,0,1,90,0,13,1,1,1
u577066381,5949,652,0,2196,68,0,0,0,0,0,0,1,18,0,20,1,1,1
u1053701536927207424,68,247,0,575,0,0,0,0,0,0,0,1,1,0,6,1,1,1
u3777544339,50,518,0,2117,0,0,0,0,0,0,0,1,22,0,16,1,1,1
u123738314,15791,4364,0,23257,858,1,0,0,0,0,0,1,160,0,12,1,1,0
u413513361,38243,28007,0,195029,5,0,0,0,0,0,0,1,114,0,27,1,1,1
u825724301915602945,10738,11589,0,795,3,0,0,0,0,0,0,1,155,0,7,1,1,1
u21870081,1996045,2462,0,49989,6174,1,0,0,0,0,0,1,127,0,9,1,1,0
u735546744,351,0,0,6577,0,0,0,0,0,0,0,1,73,0,6,1,1,0
u99022751,7170,6628,0,3931,201,0,0,0,0,0,0,1,121,0,21,1,1,1
u105890731,33274,47,0,10177,264,0,0,0,0,0,0,1,107,0,16,1,1,1
u27457788,4277007,32,0,2088,24784,1,0,0,0,0,0,1,58,0,13,1,1,0
u21007030,573981,3142,0,16203,1585,1,0,0,0,0,0,1,144,0,16,1,1,0
u423163065,4376,2238,0,42752,23,0,0,0,0,0,0,1,160,0,9,1,1,1
u48508532,21049,16844,0,256647,32,0,0,0,0,0,0,1,141,0,10,1,1,1
u18539631,1012130,984871,0,15558,10541,1,0,0,0,0,0,1,158,0,16,1,1,0
u1442425362,57559,655,0,11738,139,0,0,0,0,0,0,1,95,0,15,1,1,0
u4455905494,0,3114,0,541,0,0,0,0,0,0,0,1,134,0,9,1,1,1
u15662133,111057,462,0,7430,2009,1,0,0,0,0,0,1,111,0,12,1,1,0
u36355706,28461,1353,0,15223,106,1,0,0,0,0,0,1,148,0,12,1,1,0
u38576995,1915,3196,0,13947,6,0,0,0,0,0,0,1,143,0,21,1,1,1
u1279733571490590720,380,1054,0,115,0,0,0,0,0,0,0,1,36,0,7,1,1,1
u137787032,0,605,0,4058,10,0,0,0,0,0,0,1,143,0,18,1,1,1
u1047499259220832256,20280,20011,0,10671,7,0,0,0,0,0,0,1,123,0,7,1,1,1
u27860702,107028,1202,0,10718,1544,1,0,0,0,0,0,1,139,0,11,1,1,0
u1379775936,0,154,0,63,0,0,0,0,0,0,0,1,30,0,8,1,1,0
u176053562,660,1523,0,56900,20,0,0,0,0,0,0,1,94,0,13,1,1,1
u49961508,4868,5316,0,9080,2,0,0,0,0,0,0,1,84,0,12,1,1,1
u977150123493986304,342,1425,0,3852,1,0,0,0,0,0,0,1,101,0,15,1,1,1
u1082482576248295424,160,658,0,1917,1,0,0,0,0,0,0,1,83,0,5,1,1,1
u1018490428872675328,2341,4704,0,28304,7,0,0,0,0,0,0,1,150,0,14,1,1,1
u1284987329933910018,7,27,0,23,0,0,0,0,0,0,0,1,62,0,18,1,1,0
u1596500892,5379,579,0,13965,9,0,0,0,0,0,0,1,8,0,4,1,1,0
u1246107880404783111,499,1697,0,5137,0,0,0,0,0,0,0,1,88,0,7,1,1,0
u1260055980391272449,1,173,0,2,0,0,0,0,0,0,0,1,1,0,12,1,1,1
u169880063,9190,188,0,5988,46,1,0,0,0,0,0,1,107,0,12,1,1,0
u958748014587383808,369,9,0,7,0,0,0,0,0,0,0,1,1,0,8,1,1,1
u1285577965590310912,1,0,0,213,0,0,0,0,0,0,0,1,6,0,13,1,1,0
u1089628234075987969,58,56,0,4506,0,0,0,0,0,0,0,1,45,0,14,1,1,0
u866831325809922049,15231,15223,0,24459,0,0,0,0,0,0,0,1,143,0,6,1,1,1
u3322886197,171,385,0,7,0,0,0,0,0,0,0,1,1,0,8,1,1,1
u1924071992,116442,6080,0,16729,615,0,0,0,0,0,0,1,161,0,20,1,1,1
u2255178884,3987,3908,0,95352,17,0,0,0,0,0,0,1,15,0,11,1,1,1
u300623666,0,49,0,4585,6,0,0,0,0,0,0,1,22,0,12,1,1,0
u771296144,949,744,0,5572,1,0,0,0,0,0,0,1,40,0,13,1,1,1
u1174721266374234112,12254,25,0,14,30,0,0,0,0,0,0,1,10,0,8,1,1,0
u215757933,26434,448,0,11987,205,1,0,0,0,0,0,1,17,0,16,1,1,0
u3403882361,8304,63,0,1396,10,0,0,0,0,0,0,1,148,0,23,1,1,1
u34197952,8094486,231,0,20543,6108,1,0,0,0,0,0,1,58,0,15,1,1,0
u1247340996486193154,0,20,0,33,0,0,0,0,0,0,0,1,1,0,19,1,1,0
u48029066,216505,57722,0,27446,2027,1,0,0,0,0,0,1,161,0,12,1,1,0
u1038551119335710722,123,947,0,37,0,0,0,0,0,0,0,1,146,0,14,1,1,1
u377977558,12369,11048,0,45870,743,0,0,0,0,0,0,1,86,0,17,1,1,1
u970308623418015745,875,4388,0,103,0,0,0,0,0,0,0,1,76,0,11,1,1,1
u1218211437249732609,351,334,0,177,0,0,0,0,0,0,0,1,139,0,13,1,1,1
u876446726,751,342,0,2080,21,0,0,0,0,0,0,1,31,0,20,1,1,1
u382249843,129,744,0,379,1,0,0,0,0,0,0,1,1,0,16,1,1,1
u2465314801,54,32,0,7,0,0,0,0,0,0,0,1,1,0,3,1,1,1
u49960226,10172,885,0,3401,237,1,0,0,0,0,0,1,153,0,12,1,1,0
u70663487,3137497,230,0,74090,1559,1,0,0,0,0,0,1,124,0,14,1,1,0
u15368553,388,1838,0,8534,10,0,0,0,0,0,0,1,113,0,7,1,1,0
u807095,47191495,905,0,405414,201097,1,0,0,0,0,0,1,52,0,19,1,1,0
u181572333,8344490,2976,0,47277,4774,1,0,0,0,0,0,1,90,0,18,1,1,0
u22558109,1350,1732,0,6121,41,0,0,0,0,0,0,1,55,0,12,1,1,0
u1629012218,111,396,0,317,0,0,0,0,0,0,0,1,125,0,8,1,1,1
u29935717,16,204,0,10,0,0,0,0,0,0,0,1,0,0,15,1,1,1
u1166534987899797505,65,148,0,193,1,0,0,0,0,0,0,1,88,0,36,1,1,1
u1105405840369086464,6,182,0,35,0,0,0,0,0,0,0,1,97,0,31,1,1,1
u1298302645325778946,1,113,0,0,0,0,0,0,0,0,0,1,18,0,16,1,1,1
u1269360333052837888,195,1121,0,7,0,0,0,0,0,0,0,1,80,0,14,1,1,1
u107455715,90053,156,0,1039,538,0,0,0,0,0,0,1,161,0,13,1,1,1
u835091692139261954,249,293,0,873,1,0,0,0,0,0,0,1,115,0,16,1,1,1
u773549737991606272,114,448,0,7,0,0,0,0,0,0,0,1,41,0,12,1,1,1
u39555442,2829,789,0,211695,31,0,0,0,0,0,0,1,50,0,6,1,1,1
u1292180575051227136,14,509,0,106,0,0,0,0,0,0,0,1,1,0,6,1,1,0
u18868201,16931,2543,0,7856,450,1,0,0,0,0,0,1,94,0,14,1,1,0
u17291393,851312,1843,0,21404,3706,1,0,0,0,0,0,1,148,0,13,1,1,0
u1247837628281630721,434,742,0,467,0,0,0,0,0,0,0,1,25,0,11,1,1,0
u1200020246981206016,38,447,0,19,0,0,0,0,0,0,0,1,115,0,6,1,1,1
u3424010113,10227,8266,0,3279,7,0,0,0,0,0,0,1,154,0,14,1,1,1
u4595195077,19,81,0,4,0,0,0,0,0,0,0,1,1,0,21,1,1,1
u761887402042486784,5276,6032,0,213,10,0,0,0,0,0,0,1,1,0,11,1,1,1
u970179714861162496,9,346,0,23,0,0,0,0,0,0,0,1,161,0,6,1,1,0
u1149898222795743233,45,474,0,3456,0,0,0,0,0,0,0,1,131,0,13,1,1,0
u137090625,100,224,0,7,2,0,0,0,0,0,0,1,15,0,16,1,1,1
u385859897,411,125,0,1515,19,0,0,0,0,0,0,1,89,0,15,1,1,0
u272523714,781,404,0,3426,14,0,0,0,0,0,0,1,101,0,10,1,1,0
u49495067,26327,291,0,32528,288,1,0,0,0,0,0,1,159,0,20,1,1,0
u27191340,332,758,0,4399,11,0,0,0,0,0,0,1,140,0,12,1,1,1
u952630182,31352,50733,0,1194,163,0,0,0,0,0,0,1,154,0,15,1,1,1
u1177373467395731456,0,19614,0,59913,0,0,0,0,0,0,0,1,156,0,35,1,1,1
u34208984,383344,565,0,320237,1481,1,0,0,0,0,0,1,109,0,10,1,1,0
u354577128,275,306,0,8378,0,0,0,0,0,0,0,1,88,0,8,1,1,0
u1297536303035232256,218,376,0,232,1,0,0,0,0,0,0,1,139,0,27,1,1,0
u1055442755588120581,1123,1641,0,727,0,0,0,0,0,0,0,1,73,0,10,1,1,1
u2507784984,254,4967,0,3758,3,0,0,0,0,0,0,1,64,0,11,1,1,1
u1200832952,18,148,0,156,0,0,0,0,0,0,0,1,31,0,8,1,1,1
u334715818,452095,1526,0,2262,2593,1,0,0,0,0,0,1,147,0,12,1,1,0
u3409912846,19582,16095,0,28401,26,0,0,0,0,0,0,1,118,0,22,1,1,1
u22976703,124,69,0,2221,6,0,0,0,0,0,0,1,1,0,13,1,1,1
u1267445496446099466,0,90,0,1,0,0,0,0,0,0,0,1,6,0,16,1,1,0
u971742065922015232,1354770,71,0,635,1411,1,0,0,0,0,0,1,158,0,13,1,1,0
u3400184259,18,45,0,38,3,0,0,0,0,0,0,1,1,0,9,1,1,1
u29873662,4150796,377,0,48882,10543,1,0,0,0,0,0,1,70,0,17,1,1,0
u1244000668626694145,14,220,0,5,0,0,0,0,0,0,0,1,108,0,13,1,1,1
u163667758,90,302,0,326,2,0,0,0,0,0,0,1,153,0,9,1,1,0
u765110979839467520,196,289,0,4180,0,0,0,0,0,0,0,1,1,0,18,1,1,1
u55067249,244,572,0,39894,64,0,0,0,0,0,0,1,185,0,12,1,1,1
u34701524,1219017,1193,0,56771,15197,1,0,0,0,0,0,1,148,0,11,1,1,0
u564017236,421,1169,0,46443,13,0,0,0,0,0,0,1,143,0,12,1,1,0
u1297256029973954560,87,254,0,9,0,0,0,0,0,0,0,1,16,0,14,1,1,0
u471617442,323,162,0,2400,1,0,0,0,0,0,0,1,29,0,21,1,1,1
u831581366,5580,1723,0,17348,193,1,0,0,0,0,0,1,89,0,25,1,1,0
u22178780,3919436,896,0,54490,9933,1,0,0,0,0,0,1,32,0,11,1,1,0
u32401907,489,880,0,8597,35,0,0,0,0,0,0,1,80,0,19,1,1,1
u1176612787,308,433,0,1594,6,0,0,0,0,0,0,1,1,0,21,1,1,1
u33990291,3941828,652,0,16482,6809,1,0,0,0,0,0,1,152,0,16,1,1,0
u2342087106,37,166,0,38,0,0,0,0,0,0,0,1,1,0,10,1,1,1
u1326669752,1419,1523,0,8043,89,0,0,0,0,0,0,1,154,0,9,1,1,1
u502118078,1699,148,0,883,54,0,0,0,0,0,0,1,83,0,16,1,1,1
u21570308,13418,680,0,16282,385,1,0,0,0,0,0,1,161,0,14,1,1,0
u33612908,4604466,7,0,14940,1591,1,0,0,0,0,0,1,34,0,4,1,1,0
u15838767,10651,2691,0,6928,465,0,0,0,0,0,0,1,159,0,16,1,1,1
u304683082,1035,1347,0,2084,32,0,0,0,0,0,0,1,151,0,16,1,1,1
u746699605681790977,433,359,0,1134,8,0,0,0,0,0,0,1,17,0,12,1,1,1
u792899276632391680,242,106,0,424,3,0,0,0,0,0,0,1,120,0,14,1,1,1
u1265681834333126662,457,860,0,7,0,0,0,0,0,0,0,1,43,0,12,1,1,1
u884497498605268994,9,197,0,3,0,0,0,0,0,0,0,1,1,0,15,1,1,1
u2816436947,63903,32499,0,4693,63,0,0,0,0,0,0,1,64,0,6,1,1,0
u45022448,1039361,613,0,5015,3594,1,0,0,0,0,0,1,30,0,15,1,1,0
u387031045,3796,2069,0,1815,41,0,0,0,0,0,0,1,144,0,14,1,1,0
u34045110,257,1404,0,1425,2,0,0,0,0,0,0,1,1,0,4,1,1,1
u78445977,60471,681,0,8431,1163,1,0,0,0,0,0,1,158,0,20,1,1,0
u156132825,5551620,398,0,6662,13247,1,0,0,0,0,0,1,72,0,11,1,1,0
u392698695,3931,854,0,345,15,0,0,0,0,0,0,1,125,0,12,1,1,1
u22715455,398,1603,0,8010,7,0,0,0,0,0,0,1,126,0,47,1,1,1
u81161411,322210,528,0,4662,292,1,0,0,0,0,0,1,76,0,26,1,1,0
u637207513,289443,191,0,1248,424,1,0,0,0,0,0,1,29,0,15,1,1,0
u14616456,813,1062,0,1321,60,0,0,0,0,0,0,1,48,0,12,1,1,0
u1093468545521012736,1655,1912,0,8985,4,0,0,0,0,0,0,1,23,0,11,1,1,1
u115050842,87077,3598,0,25104,592,1,0,0,0,0,0,1,121,0,18,1,1,0
u44601361,1446,0,0,7174,48,0,0,0,0,0,0,1,160,0,19,1,1,1
u146365198,13466,749,0,261230,134,0,0,0,0,0,0,1,100,0,12,1,1,0
u19426562,2626,3086,0,36666,120,1,0,0,0,0,0,1,96,0,12,1,1,0
u854370206784901120,0,104,0,74,0,0,0,0,0,0,0,1,1,0,13,1,1,1
u710497908609560576,8,1521,0,293,0,0,0,0,0,0,0,1,58,0,13,1,1,1
u1008534511540424704,52627,52408,0,33128,23,0,0,0,0,0,0,1,157,0,19,1,1,1
u202520433,18200,18421,0,21970,0,0,0,0,0,0,0,1,41,0,14,1,1,1
u1228053464355393537,2,91,0,110,0,0,0,0,0,0,0,1,96,0,4,1,1,0
u1199454242731372544,4469,222,0,7217,47,0,0,0,0,0,0,1,124,0,25,1,1,1
u1297121047863590912,0,198,0,0,0,0,0,0,0,0,0,1,14,0,10,1,1,0
u936367565437157376,3670,9,0,154,27,1,0,0,0,0,0,1,121,0,14,1,1,0
u1194614117543243777,16151,90,0,1005,3,0,0,0,0,0,0,1,134,0,15,1,1,0
u18555218,327,1434,0,1127,0,0,0,0,0,0,0,1,19,0,7,1,1,1
u179167254,3479,2048,0,13536,85,0,0,0,0,0,0,1,121,0,13,1,1,1
u425828787,596,1175,0,724,9,0,0,0,0,0,0,1,97,0,12,1,1,0
u2870191452,17,53,0,54,1,0,0,0,0,0,0,1,101,0,13,1,1,1
u1207536578802987009,74,1731,0,154,0,0,0,0,0,0,0,1,111,0,19,1,1,1
u44084633,7508104,6,0,5940,9024,1,0,0,0,0,0,1,143,0,14,1,1,0
u109811857,19263,1370,0,32402,313,1,0,0,0,0,0,1,212,0,15,1,1,0
u25319414,4681748,827,0,90304,9764,1,0,0,0,0,0,1,23,0,7,1,1,0
u3729064335,306,744,0,284,6,0,0,0,0,0,0,1,70,0,12,1,1,1
u891998140785721345,1251,2253,0,2856,0,0,0,0,0,0,0,1,189,0,14,1,1,0
u117595246,815,2693,0,8540,0,0,0,0,0,0,0,1,161,0,13,1,1,1
u1114728050636283904,1037,0,0,0,0,0,0,0,0,0,0,1,88,0,15,1,1,1
u1022555965894340608,1413,2622,0,4125,0,0,0,0,0,0,0,1,156,0,21,1,1,1
u2984985272,12534,13487,0,59531,150,0,0,0,0,0,0,1,161,0,14,1,1,1
u7831092,1950813,61,0,793775,4684,1,0,0,0,0,0,1,57,0,10,1,1,0
u1237101656610873347,1082,32,0,7,0,0,0,0,0,0,0,1,1,0,6,1,1,1
u30994489,431,535,0,7254,5,0,0,0,0,0,0,1,54,0,11,1,1,0
u1037356154807087105,1140,3630,0,1468,0,0,0,0,0,0,0,1,68,0,7,1,1,1
u10277052,2976,2715,0,1549,6,0,0,0,0,0,0,1,107,0,10,1,1,1
u58675816,104732,200,0,7498,1981,1,0,0,0,0,0,1,138,0,16,1,1,0
u102121246,1554,2104,0,45197,62,0,0,0,0,0,0,1,17,0,14,1,1,1
u2766943804,8,0,0,156,0,0,0,0,0,0,0,1,26,0,4,1,1,1
u1163492919250059264,4,406,0,77,0,0,0,0,0,0,0,1,5,0,11,1,1,1
u1153286729555537921,98370,198,0,363,395,0,0,0,0,0,0,1,54,0,12,1,1,1
u255792011,193287,554,0,23094,527,1,0,0,0,0,0,1,91,0,12,1,1,0
u1030969699327201282,143,243,0,0,0,0,0,0,0,0,0,1,32,0,4,1,1,0
u49698134,1814910,6366,0,164048,11169,1,0,0,0,0,0,1,160,0,9,1,1,0
u1182205872,274,322,0,782,4,0,0,0,0,0,0,1,157,0,17,1,1,1
u951362244,309400,728,0,24907,470,1,0,0,0,0,0,1,60,0,10,1,1,0
u14442916,0,574,0,18355,19,0,0,0,0,0,0,1,4,0,6,1,1,1
u2803137265,26,66,0,7,0,0,0,0,0,0,0,1,1,0,7,1,1,0
u380240560,238,32,0,7,2,0,0,0,0,0,0,1,1,0,7,1,1,1
u25964878,1535,839,0,736,0,0,0,0,0,0,0,1,14,0,12,1,1,1
u749774352,3896,1180,0,7096,144,0,0,0,0,0,0,1,84,0,11,1,1,1
u1265634128252239873,344,515,0,26,0,0,0,0,0,0,0,1,149,0,5,1,1,1
u561640502,429,405,0,6866,0,0,0,0,0,0,0,1,1,0,7,1,1,1
u1133463477656457216,58837,53508,0,8055,44,0,0,0,0,0,0,1,151,0,42,1,1,1
u1136812725638615040,1024,513,0,11033,0,0,0,0,0,0,0,1,143,0,17,1,1,1
u4256835562,56,162,0,826,0,0,0,0,0,0,0,1,71,0,13,1,1,1
u237697972,144,1486,0,181,0,0,0,0,0,0,0,1,0,0,13,1,1,1
u2178487947,6258,6131,0,6683,2,0,0,0,0,0,0,1,46,0,21,1,1,0
u792062183253377024,10,293,0,228,0,0,0,0,0,0,0,1,79,0,14,1,1,1
u3921896593,3772,1876,0,18057,0,0,0,0,0,0,0,1,99,0,15,1,1,1
u839420851099471873,113592,48,0,31254,904,0,0,0,0,0,0,1,77,0,15,1,1,1
u470454064,6363,536,0,1706,47,0,0,0,0,0,0,1,118,0,17,1,1,1
u1213406310961532928,936,1004,0,4538,0,0,0,0,0,0,0,1,27,0,8,1,1,1
u32921113,94277,4487,0,29246,1040,1,0,0,0,0,0,1,116,0,21,1,1,0
u69318782,1113,1310,0,7,0,0,0,0,0,0,0,1,56,0,8,1,1,1
u120124098,45487,998,0,9330,167,1,0,0,0,0,0,1,117,0,17,1,1,0
u344686533,166761,169821,0,384339,429,1,0,0,0,0,0,1,94,0,3,1,1,0
u41729564,4132,4186,0,8898,139,0,0,0,0,0,0,1,104,0,14,1,1,1
u24578794,891029,1836,0,25686,3773,1,0,0,0,0,0,1,63,0,19,1,1,0
u1275327179132334080,46,209,0,138,0,0,0,0,0,0,0,1,50,0,5,1,1,1
u1075153372062334976,37940,23384,0,31291,70,0,0,0,0,0,0,1,146,0,13,1,1,1
u697188582881169409,239,255,0,2033,2,0,0,0,0,0,0,1,155,0,15,1,1,1
u18395177,4151556,166,0,560,8920,1,0,0,0,0,0,1,30,0,16,1,1,0
u854399383139487745,134,0,0,2478,0,0,0,0,0,0,0,1,27,0,14,1,1,0
u1212209873594699776,108,883,0,4372,0,0,0,0,0,0,0,1,1,0,13,1,1,1
u948992891833102337,3554,4779,0,16442,3,0,0,0,0,0,0,1,158,0,12,1,1,1
u153213680,1550,1020,0,7,0,0,0,0,0,0,0,1,32,0,15,1,1,1
u95713333,295394,3468,0,5424,3370,1,0,0,0,0,0,1,159,0,18,1,1,0
u2495455314,33,88,0,112,0,0,0,0,0,0,0,1,61,0,16,1,1,1
u25127156,67356,4876,0,21492,787,0,0,0,0,0,0,1,168,0,26,1,1,1
u787637721967845377,13091,12500,0,44012,3,0,0,0,0,0,0,1,152,0,10,1,1,1
u1299567114865373184,1,37,0,0,0,0,0,0,0,0,0,1,29,0,15,1,1,1
u16580226,1821471,207,0,14373,12596,1,0,0,0,0,0,1,138,0,28,1,1,0
u118293224,206,1049,0,187,7,0,0,0,0,0,0,1,65,0,19,1,1,1
u1117923036,1812,1081,0,23666,0,0,0,0,0,0,0,1,29,0,18,1,1,0
u277915276,1533,2268,0,58688,6,0,0,0,0,0,0,1,1,0,14,1,1,0
u1277439038077784064,16547,1,0,5,72,1,0,0,0,0,0,1,96,0,12,1,1,0
u38026753,16666,1302,0,20340,374,1,0,0,0,0,0,1,119,0,16,1,1,0
u2884924311,806,326,0,210,43,0,0,0,0,0,0,1,76,0,10,1,1,1
u22564522,84,847,0,7,0,0,0,0,0,0,0,1,27,0,7,1,1,1
u56424854,1496,1780,0,37891,64,0,0,0,0,0,0,1,49,0,5,1,1,1
u1704668893,80,427,0,144,0,0,0,0,0,0,0,1,30,0,11,1,1,1
u732760581569019904,78,390,0,423,0,0,0,0,0,0,0,1,100,0,17,1,1,0
u1288608958438166530,1152,3163,0,31,0,0,0,0,0,0,0,1,113,0,10,1,1,0
u3167415256,5011,203,0,8195,22,0,0,0,0,0,0,1,120,0,10,1,1,0
u72510564,377,468,0,18820,43,0,0,0,0,0,0,1,45,0,6,1,1,1
u1155637568010096640,730,1051,0,23451,2,0,0,0,0,0,0,1,142,0,15,1,1,1
u19924520,50784,760,0,20797,757,1,0,0,0,0,0,1,70,0,19,1,1,0
u57153472,2899,3276,0,7645,39,0,0,0,0,0,0,1,156,0,10,1,1,1
u1114960224367124485,0,243,0,55,0,0,0,0,0,0,0,1,93,0,8,1,1,1
u1199674071153348626,1378,771,0,6813,0,0,0,0,0,0,0,1,138,0,23,1,1,1
