row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
2228,sex,0,1.0,0.0,0.0,0.6,2,0,0.0916374289172061,0.5,0.5,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,35.0,0,0
4054,race,0,2.0,0.0,0.0,0.6,2,0,0.0,0.5,0.5,0.8,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,39.0,0,0
15281,sex,0,1.0,0.0,0.0,0.68,2,0,0.0916374289172061,0.5,0.5,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0,0
18735,sex,0,1.0,0.0,0.0,0.76,2,0,0.0916374289172061,0.5,0.5,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,34.0,0,0
12786,sex,0,5.0,0.0,0.0,0.68,3,0,0.0916374289172061,0.5,0.5,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0,0
10785,race,0,7.0,1.0,0.0,0.68,2,0,0.0,0.5,0.5,0.8,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,44.0,0,1
1833,age,0,,,0.0,0.8350838687592542,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,63.0,3.3157894736842106,1.0,18.0,81.0,2.9444389791664403,4.406719247264253,0.0,62.0,330.0,1,0
12377,age,1,,,0.9516910289538042,0.9473623855080908,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,7.0,0.20588235294117646,1.0,33.0,40.0,3.5263605246161616,3.713572066704308,0.0,133.0,175.0,1,1
8946,age,0,,,0.0,0.9240180929580307,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,18.0,0.2608695652173913,1.0,68.0,86.0,4.23410650459726,4.465908118654584,0.0,301.0,337.0,1,0
17264,age,0,,,0.0,0.7458484278824122,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,63.0,2.1,1.0,29.0,92.0,3.4011973816621555,4.532599493153256,0.0,115.0,342.0,1,0
13630,age,0,,,0.11821891405217289,0.7783798291134636,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,36.0,0.9473684210526315,1.0,37.0,73.0,3.6375861597263857,4.30406509320417,0.0,159.0,314.0,1,0
13260,age,0,,,0.0,0.9554952358158536,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,45.0,1.1538461538461537,1.0,38.0,83.0,3.6635616461296463,4.430816798843313,0.0,164.0,334.0,1,0
16588,age,1,,,0.5980967983894758,0.9719868489399281,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,1.0,0.018518518518518517,1.0,53.0,54.0,3.9889840465642745,4.007333185232471,0.0,238.0,243.0,1,0
10845,age,1,,,0.5431743559542981,0.9853156869443171,1,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,1.0,0.05,1.0,19.0,20.0,2.995732273553991,3.044522437723423,0.0,66.0,71.0,1,1
4592,age,1,,,0.8254073751808298,0.7424597402541778,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,1.0,0.022222222222222223,1.0,44.0,45.0,3.8066624897703196,3.828641396489095,0.0,191.0,203.0,1,0
5574,age,0,,,0.19398910631595767,0.8664857074475607,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,1.0,0.014084507042253521,0.0,70.0,70.0,4.2626798770413155,4.2626798770413155,0.0,310.0,47.0,1,0
1419,age,1,,,0.9011775674446145,0.9268043472301348,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,6.0,0.16216216216216217,1.0,36.0,42.0,3.6109179126442243,3.7612001156935624,0.0,154.0,182.0,1,1
17453,age,1,,,0.9264342981992093,0.33242853723780297,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,1.0,0.024390243902439025,1.0,40.0,41.0,3.713572066704308,3.7376696182833684,0.0,175.0,178.0,1,0
7242,age,1,,,0.8462551250094367,0.9509769856448742,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,7.0,0.2692307692307692,1.0,25.0,32.0,3.258096538021482,3.4965075614664802,0.0,97.0,128.0,1,1
15111,age,0,,,0.06770545254298321,0.8834291455887332,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,18.0,0.3103448275862069,1.0,57.0,75.0,4.060443010546419,4.330733340286331,0.0,260.0,318.0,1,0
3963,age,1,,,0.8254073751808298,0.9261266097044878,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,1.0,0.022222222222222223,1.0,44.0,45.0,3.8066624897703196,3.828641396489095,0.0,191.0,203.0,1,0
9406,age,1,,,0.6694580097272724,0.8732630827040296,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,6.0,0.3,1.0,19.0,25.0,2.995732273553991,3.258096538021482,0.0,66.0,97.0,1,1
941,age,1,,,0.9472820480278162,0.9884784620640027,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,7.0,0.23333333333333334,1.0,29.0,36.0,3.4011973816621555,3.6109179126442243,0.0,115.0,154.0,1,1
9906,age,0,,,0.11821891405217289,0.8283064935027852,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,36.0,0.9473684210526315,1.0,37.0,73.0,3.6375861597263857,4.30406509320417,0.0,159.0,314.0,1,0
16017,age,1,,,0.6442012789726776,0.9417145727943665,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,7.0,0.3888888888888889,1.0,17.0,24.0,2.8903717578961645,3.2188758248682006,0.0,60.0,93.0,1,1
18042,age,1,,,0.9220253172732213,0.972212761448477,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,7.0,0.2413793103448276,1.0,28.0,35.0,3.367295829986474,3.58351893845611,0.0,110.0,149.0,1,1
18925,age,1,,,0.6694580097272724,0.9853156869443171,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,7.0,0.3684210526315789,1.0,18.0,25.0,2.9444389791664403,3.258096538021482,0.0,62.0,97.0,1,1
13369,age,1,,,0.9472820480278162,0.992770799726433,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,6.0,0.1935483870967742,1.0,30.0,36.0,3.4339872044851463,3.6109179126442243,0.0,121.0,154.0,1,1
14535,age,1,,,0.800150644426235,0.9525583732047169,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,1.0,0.021739130434782608,1.0,45.0,46.0,3.828641396489095,3.8501476017100584,0.0,203.0,207.0,1,0
1329,age,1,,,0.9516910289538042,0.9864452494870619,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,7.0,0.20588235294117646,1.0,33.0,40.0,3.5263605246161616,3.713572066704308,0.0,133.0,175.0,1,1
14748,age,1,,,0.9220253172732213,0.9394554477088769,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,8.0,0.2857142857142857,1.0,27.0,35.0,3.332204510175204,3.58351893845611,0.0,106.0,149.0,1,1
7302,age,1,,,0.9516910289538042,0.9697277238544384,1,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,3.0,0.07894736842105263,1.0,37.0,40.0,3.6375861597263857,3.713572066704308,0.0,159.0,175.0,1,1
10933,age,1,,,0.997795509537006,0.9996008879015635,2,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,2.0,0.05405405405405406,1.0,36.0,38.0,3.6109179126442243,3.6635616461296463,0.0,154.0,164.0,1,1
14697,age,0,,,0.11821891405217289,0.8185922556351796,1,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,36.0,0.9473684210526315,1.0,37.0,73.0,3.6375861597263857,4.30406509320417,0.0,159.0,314.0,1,0
3189,age,0,,,0.0,0.9794419617220441,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,45.0,1.1538461538461537,1.0,38.0,83.0,3.6635616461296463,4.430816798843313,0.0,164.0,334.0,1,0
3383,age,0,,,0.0,0.843894456592664,2,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,45.0,0.9,1.0,49.0,94.0,3.912023005428146,4.553876891600541,0.0,221.0,344.0,1,0
7030,age,1,,,0.3960429523527168,0.9717609364313792,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,36.0,1.3333333333333333,1.0,26.0,62.0,3.295836866004329,4.143134726391533,0.0,102.0,278.0,1,0
14563,age,1,,,0.3960429523527168,0.8764258578237152,2,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,36.0,1.3333333333333333,1.0,26.0,62.0,3.295836866004329,4.143134726391533,0.0,102.0,278.0,1,0
8791,sex,1,0.0,0.0,1.0,0.98,1,0,0.0916374289172061,0.5,1.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,2,1
9561,sex,1,0.0,0.0,1.0,0.82,2,0,0.0916374289172061,0.5,1.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,2,1
13953,race,1,0.0,0.0,1.0,0.98,2,0,0.0,0.5,1.0,0.8,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,49.0,2,1
13781,sex,1,0.0,0.0,1.0,0.78,1,0,0.0916374289172061,0.5,1.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,2,1
13344,sex,1,0.0,0.0,1.0,0.9,1,0,0.0916374289172061,0.5,1.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,2,1
17802,race,1,0.0,0.0,1.0,0.98,2,0,0.0,0.5,1.0,0.8,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,49.0,2,1
11241,race,1,0.0,0.0,1.0,0.98,2,0,0.0,0.5,1.0,0.8,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,49.0,2,1
16239,sex,1,0.0,0.0,1.0,0.84,2,0,0.0916374289172061,0.5,1.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,2,1
410,race,1,0.0,0.0,1.0,0.92,2,0,0.0,0.5,1.0,0.8,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,49.0,2,1
13207,sex,1,0.0,0.0,1.0,0.78,2,0,0.0916374289172061,0.5,1.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,2,1
8122,race,1,0.0,0.0,1.0,0.8,1,0,0.0,0.5,1.0,0.8,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,49.0,2,1
14551,sex,1,0.0,0.0,1.0,0.82,1,0,0.0916374289172061,0.5,1.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,2,1
4217,sex,1,0.0,0.0,1.0,0.9,1,0,0.0916374289172061,0.5,1.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,2,1
9886,sex,1,0.0,0.0,1.0,0.78,2,0,0.0916374289172061,0.5,1.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,2,1
13539,sex,1,0.0,0.0,1.0,0.9133333333333334,1,0,0.0916374289172061,0.5,1.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,2,1
4041,age,0,,,0.0,0.0,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,400.0,8.88888888888889,1.0,44.0,444.0,3.8066624897703196,6.09807428216624,0.0,191.0,197.0,3,0
18878,hours-per-week,0,,,0.0,0.0,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,450.0,8.823529411764707,1.0,50.0,500.0,3.9318256327243257,6.2166061010848646,12.0,185.0,187.0,3,0
15490,age,0,,,0.0,0.0,2,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,280.0,8.75,1.0,31.0,311.0,3.4657359027997265,5.7430031878094825,0.0,124.0,127.0,3,0
864,hours-per-week,0,,,0.0,0.0845718268257668,2,0,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,315.0,8.75,1.0,35.0,350.0,3.58351893845611,5.860786223465865,12.0,126.0,128.0,3,0
10312,age,0,,,0.0,0.0,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,414.0,8.808510638297872,1.0,46.0,460.0,3.8501476017100584,6.133398042996649,0.0,207.0,210.0,3,0
1511,age,0,,,0.0,0.1494394053131397,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,250.0,8.928571428571429,1.0,27.0,277.0,3.332204510175204,5.627621113690637,0.0,106.0,109.0,3,0
19221,age,0,,,0.0,0.0,2,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,500.0,9.090909090909092,1.0,54.0,554.0,4.007333185232471,6.318968113746434,0.0,243.0,253.0,3,0
19297,hours-per-week,0,,,0.0,0.8592529183744617,3,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,180.0,8.571428571428571,1.0,20.0,200.0,3.044522437723423,5.303304908059076,12.0,72.0,74.0,3,0
3452,age,0,,,0.0,0.0,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,400.0,8.88888888888889,1.0,44.0,444.0,3.8066624897703196,6.09807428216624,0.0,191.0,197.0,3,0
5438,hours-per-week,0,,,0.0,0.0,3,0,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,400.0,9.75609756097561,1.0,40.0,440.0,3.713572066704308,6.089044875446846,12.0,143.0,161.0,3,0
11346,hours-per-week,0,,,0.0,0.0,3,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,400.0,8.695652173913043,1.0,45.0,445.0,3.828641396489095,6.100318952020064,12.0,166.0,164.0,3,0
1324,age,0,,,0.0,0.0,2,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,290.0,8.787878787878787,1.0,32.0,322.0,3.4965075614664802,5.777652323222656,0.0,128.0,132.0,3,0
13410,age,0,,,0.0,0.275950410100561,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,300.0,7.5,1.0,39.0,339.0,3.6888794541139363,5.8289456176102075,0.0,168.0,144.0,3,0
4038,hours-per-week,0,,,0.0,0.0,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,360.0,8.78048780487805,1.0,40.0,400.0,3.713572066704308,5.993961427306569,12.0,143.0,147.0,3,0
4265,hours-per-week,0,,,0.0,0.0,3,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,480.0,8.88888888888889,1.0,53.0,533.0,3.9889840465642745,6.280395838960195,12.0,194.0,197.0,3,0
9563,age,0,,,0.0,0.0,2,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,500.0,9.090909090909092,1.0,54.0,554.0,4.007333185232471,6.318968113746434,0.0,243.0,253.0,3,0
4237,hours-per-week,0,,,0.0,0.0,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,360.0,8.78048780487805,1.0,40.0,400.0,3.713572066704308,5.993961427306569,12.0,143.0,147.0,3,0
12539,hours-per-week,0,,,0.0,0.18927392413256994,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,360.0,8.78048780487805,1.0,40.0,400.0,3.713572066704308,5.993961427306569,12.0,143.0,147.0,3,0
3830,hours-per-week,0,,,0.0,0.0,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,590.0,8.93939393939394,1.0,65.0,655.0,4.189654742026425,6.486160788944089,12.0,231.0,234.0,3,0
4606,hours-per-week,0,,,0.0,0.0,3,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,360.0,8.78048780487805,1.0,40.0,400.0,3.713572066704308,5.993961427306569,12.0,143.0,147.0,3,0
14604,hours-per-week,0,,,0.0,0.0,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,440.0,8.979591836734693,1.0,48.0,488.0,3.8918202981106265,6.192362489474872,12.0,175.0,179.0,3,0
6572,hours-per-week,0,,,0.0,0.0,3,0,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,360.0,8.78048780487805,1.0,40.0,400.0,3.713572066704308,5.993961427306569,12.0,143.0,147.0,3,0
12154,age,0,,,0.0,0.15192444290717833,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,200.0,8.695652173913043,1.0,22.0,222.0,3.1354942159291497,5.407171771460119,0.0,78.0,81.0,3,0
14423,hours-per-week,0,,,0.0,0.0,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,360.0,8.78048780487805,1.0,40.0,400.0,3.713572066704308,5.993961427306569,12.0,143.0,147.0,3,0
18056,age,0,,,0.0,0.0,2,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,400.0,8.88888888888889,1.0,44.0,444.0,3.8066624897703196,6.09807428216624,0.0,191.0,197.0,3,0
13047,education,1,0.0,0.0,1.0,0.82,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,145.0,4,1
4567,occupation,1,0.0,0.0,0.717948717948718,0.66,3,1,0.6991080546111005,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,246.0,4,1
2350,occupation,1,0.0,0.0,0.717948717948718,0.66,3,1,0.6991080546111005,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,246.0,4,1
9666,education,1,0.0,0.0,0.9473684210526316,0.98,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,119.0,4,1
6457,education,1,0.0,0.0,1.0,0.66,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,145.0,4,1
8503,occupation,1,0.0,0.0,1.0,0.78,3,1,0.6991080546111005,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,85.0,4,1
10943,education,1,0.0,0.0,0.9473684210526316,0.94,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,119.0,4,1
14670,education,1,0.0,0.0,0.9473684210526316,0.91,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,119.0,4,1
10355,education,1,0.0,0.0,1.0,0.88,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,145.0,4,1
4126,education,1,0.0,0.0,0.9210526315789473,0.82,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,165.0,4,1
10511,education,1,0.0,0.0,0.9473684210526316,0.74,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,119.0,4,1
3886,education,1,0.0,0.0,0.9473684210526316,0.94,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,119.0,4,1
4253,education,1,0.0,0.0,0.9210526315789473,0.86,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,165.0,4,1
14714,education,1,0.0,0.0,0.9473684210526316,0.96,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,119.0,4,1
13491,education,1,0.0,0.0,0.6842105263157895,0.88,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,131.0,4,1
3573,occupation,1,0.0,0.0,0.717948717948718,0.62,3,1,0.6991080546111005,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,246.0,4,1
10547,native-country,1,0.0,0.0,1.0,0.96,1,0,0.15591276946629257,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,191.0,4,1
2820,education,1,0.0,0.0,1.0,0.94,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,145.0,4,1
1824,education,1,0.0,0.0,1.0,0.82,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,145.0,4,1
13459,education,1,0.0,0.0,0.9736842105263158,0.94,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,205.0,4,1
3062,occupation,1,0.0,0.0,1.0,0.62,2,1,0.6991080546111005,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,85.0,4,1
4832,occupation,1,0.0,0.0,1.0,0.84,3,1,0.6991080546111005,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,85.0,4,1
18272,occupation,1,0.0,0.0,0.9230769230769231,0.84,2,1,0.6991080546111005,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,31.0,4,1
8465,education,1,0.0,0.0,0.9473684210526316,0.94,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,119.0,4,1
3162,occupation,1,0.0,0.0,1.0,0.84,3,1,0.6991080546111005,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,85.0,4,1
18019,education,1,0.0,0.0,0.9736842105263158,0.98,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,205.0,4,1
18845,education,1,0.0,0.0,0.9736842105263158,0.96,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,205.0,4,1
19485,occupation,1,0.0,0.0,0.9230769230769231,0.76,3,1,0.6991080546111005,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,31.0,4,1
9553,native-country,1,0.0,0.0,1.0,0.78,1,0,0.15591276946629257,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,191.0,4,1
14814,education,1,0.0,0.0,0.9210526315789473,0.76,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,165.0,4,1
14728,education,1,0.0,0.0,1.0,0.52,1,0,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,145.0,4,1
9772,education,1,0.0,0.0,0.9210526315789473,0.66,3,1,1.0,1.0,1.0,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,165.0,4,1
2938,native-country,1,0.0,0.0,1.0,1.0,2,0,0.15591276946629257,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,191.0,4,1
1906,capital-gain,1,,,0.9716657019002514,0.9464744844039756,3,0,0.6020567485334237,1.0,0.7068382136025777,1.0,0,0,1500.0,1500.0,1.0,0.0,1500.0,0.0,7.313886831633462,10.0,1.0,46.0,5,1
11456,capital-gain,1,,,0.9414646168082209,0.9855510516179283,3,0,0.6020567485334237,1.0,0.7068382136025777,1.0,0,0,2150.0,2150.0,1.0,0.0,2150.0,0.0,7.67368812926773,10.0,1.0,93.0,5,1
12224,capital-gain,1,,,0.9716657019002514,0.8931093776545815,3,0,0.6020567485334237,1.0,0.7068382136025777,1.0,0,0,1500.0,1500.0,1.0,0.0,1500.0,0.0,7.313886831633462,10.0,1.0,46.0,5,1
14975,capital-gain,1,,,0.9716657019002514,0.9455582096285272,3,0,0.6020567485334237,1.0,0.7068382136025777,1.0,0,0,1500.0,1500.0,1.0,0.0,1500.0,0.0,7.313886831633462,10.0,1.0,46.0,5,1
12271,capital-gain,1,,,0.9252024940663583,0.9183567579393521,3,0,0.6020567485334237,1.0,0.7068382136025777,1.0,0,0,2500.0,2500.0,1.0,0.0,2500.0,0.0,7.824445930877619,10.0,1.0,118.0,5,1
12646,capital-gain,1,,,0.9484340979833049,0.9112890469393412,3,0,0.6020567485334237,1.0,0.7068382136025777,1.0,0,0,2000.0,2000.0,1.0,0.0,2000.0,0.0,7.601402334583733,10.0,1.0,79.0,5,1
8064,capital-gain,1,,,0.9252024940663583,0.8995014271490893,3,0,0.6020567485334237,1.0,0.7068382136025777,1.0,0,0,2500.0,2500.0,1.0,0.0,2500.0,0.0,7.824445930877619,10.0,1.0,118.0,5,1
