row_idx,col,y_true,y_pred,delta_score
531,occupation,-1,1,0.6702653606970905
535,occupation,-1,1,0.6702653606970941
539,workclass,-1,1,2.6908798206882345
541,occupation,-1,1,0.6702653606970905
546,occupation,-1,1,0.6702653606970941
548,age,1,-1,-1.554928031999438
557,occupation,-1,1,0.6702653606970941
567,marital-status,1,-1,-0.41591503019179576
567,relationship,1,1,0.39013365490326635
571,workclass,-1,1,0.7390259858274675
571,relationship,-1,1,9.58627367747831
573,marital-status,1,-1,-2.254239238107246
573,relationship,1,1,1.1622663639337336
577,marital-status,-1,1,10.276808185095504
594,capital-loss,-1,1,10.74854003680923
595,marital-status,1,-1,-0.005861593396609521
595,relationship,1,1,2.5245792484722216
598,sex,-1,1,10.393630762106916
601,marital-status,1,-1,-0.41591503019179576
601,relationship,1,1,0.3901336549032681
603,sex,-1,1,10.393630762106921
609,marital-status,1,-1,-0.41591503019179576
609,relationship,1,1,0.3901336549032681
612,workclass,-1,-1,0.0
617,fnlwgt,-1,1,0.32301829776772095
617,occupation,-1,1,2.1711554693699746
619,age,-1,1,1.012128476976919
620,education,-1,1,9.294589604421082
623,relationship,1,-1,-0.9723280192224735
625,education-num,-1,1,1.0866302002996626
628,fnlwgt,-1,1,7.770645234129178
631,marital-status,1,-1,-1.4768793872190606
631,relationship,1,1,2.5245792484722216
634,native-country,-1,1,10.690625861516317
636,education-num,1,1,0.48150556198516803
638,native-country,-1,1,10.690625861516317
648,marital-status,1,-1,-1.476879387219057
648,relationship,1,1,1.1622663639337336
655,occupation,-1,1,1.1974748700768068
665,relationship,1,1,0.39013365490326635
665,capital-gain,1,1,2.90507492963118
681,education,-1,1,8.25842246245888
691,marital-status,1,-1,-0.005861593396607745
691,relationship,1,1,1.1622663639337336
707,age,-1,1,2.8953926889462664
710,age,1,-1,-1.040427965290391
716,capital-loss,-1,1,10.748540036809228
719,capital-loss,-1,-1,-0.036459097826798015
722,relationship,-1,1,10.279420858038256
724,relationship,1,1,1.1622663639337354
724,capital-gain,1,1,2.9050749296311817
726,workclass,-1,1,0.9932517730102788
729,education,-1,1,9.798904512343697
731,education,1,-1,-2.5618454862189495
738,native-country,-1,1,10.690625861516317
743,capital-loss,-1,1,10.748540036809228
747,marital-status,-1,1,6.632660322035832
747,occupation,-1,1,1.7674536548205566
752,age,-1,1,8.885717651712124
760,age,-1,1,9.667448713236189
762,workclass,-1,1,2.6908798206882345
768,relationship,-1,1,8.925188429378025
768,native-country,-1,1,3.934856939532061
775,capital-loss,-1,1,10.748540036809228
790,education,-1,1,0.7381612891206899
790,relationship,1,1,1.9589893877286997
794,occupation,-1,1,2.0407118111776903
802,capital-loss,-1,1,10.74854003680923
813,occupation,-1,1,1.6443377793875982
818,relationship,-1,1,10.279420858038264
822,marital-status,1,-1,-1.4769138076648112
822,relationship,1,1,0.39008294110657005
822,native-country,-1,1,9.592013572848204
823,education-num,-1,1,1.2107777916222844
824,occupation,-1,1,0.30234276072058464
844,relationship,-1,1,8.916908467543799
845,relationship,1,1,1.1619718803513024
845,capital-gain,1,1,2.9046673486188084
845,native-country,-1,1,3.933693472268761
847,education,-1,1,9.798904512343688
849,workclass,-1,1,2.690879820688231
858,education-num,-1,1,1.9270050780186487
860,education-num,-1,1,0.2642488844368849
868,native-country,-1,1,0.21987481153708544
869,education-num,-1,1,0.2642488844368849
880,marital-status,1,-1,-0.41591503019179576
880,relationship,1,-1,-0.27095159319701523
881,marital-status,1,-1,-0.41591503019179576
881,relationship,1,1,0.3901336549032681
893,native-country,-1,1,3.9360217620283535
897,occupation,-1,1,1.6443377793875928
907,marital-status,-1,1,10.276808185095508
908,sex,-1,1,10.393630762106916
920,race,-1,1,10.639766059056674
924,marital-status,1,-1,-1.4768793872190598
924,relationship,1,-1,-0.2709515931970161
928,workclass,-1,1,0.7390259858274675
928,hours-per-week,-1,1,0.4475234514362256
940,capital-loss,-1,1,10.748540036809226
941,marital-status,-1,1,10.276808185095504
946,education,1,-1,-1.1737541794223603
948,workclass,-1,1,2.6905469631704264
948,hours-per-week,-1,1,0.27061416393963356
951,education-num,-1,1,1.2421187295562834
953,age,-1,1,7.828834527588093
969,fnlwgt,-1,1,5.087596335232391
975,relationship,1,1,2.5245792484722216
975,capital-gain,1,1,2.90507492963118
978,occupation,-1,1,1.1974748700768032
990,sex,-1,1,9.692396082246061
1008,fnlwgt,-1,1,0.566747645889734
1011,capital-loss,-1,1,10.748540036809228
1021,workclass,-1,1,2.6908798206882345
1023,occupation,-1,1,1.7674536548205566
1023,relationship,-1,1,9.586273677478314
1034,marital-status,1,-1,-2.95100068249973
1034,relationship,1,1,2.52457924847222
1041,age,-1,1,0.6306777828876164
1043,hours-per-week,-1,1,1.08216473864168
1046,education,1,-1,-2.5943415875164906
1046,education-num,1,-1,-1.7286863149761569
1053,native-country,-1,1,3.9360217620283553
1055,native-country,-1,1,10.690625861516317
1056,relationship,-1,1,9.618335609937974
1061,sex,-1,1,10.393630762106923
1064,education-num,1,1,0.7887500641613752
1067,education,-1,1,10.316821619022988
1071,workclass,-1,1,2.6905469631704264
1071,native-country,-1,1,3.934856939532061
1076,age,-1,1,1.4292158450842543
1079,occupation,-1,1,2.1715112779487136
1082,relationship,-1,1,9.88928720313499
1087,education,1,-1,-2.341598258324101
1094,native-country,-1,1,0.6937297614095108
1109,hours-per-week,-1,1,1.08216473864168
1118,capital-loss,-1,1,10.748540036809226
1129,marital-status,1,1,1.0552182108651245
1129,relationship,1,-1,-0.27095159319701523
1137,age,1,-1,-1.0404698597582343
1137,relationship,1,1,0.39013365490326635
1161,workclass,-1,1,2.690879820688231
1162,marital-status,1,-1,-1.4768793872190624
1162,relationship,1,1,0.39013365490326635
1168,workclass,-1,1,2.6908798206882345
1180,education-num,1,1,0.7887050179376693
1180,capital-gain,1,1,2.90507492963118
1188,age,1,-1,-0.05625752555954122
1189,hours-per-week,-1,-1,0.0
1192,education,-1,1,9.294589604421082
1195,occupation,-1,1,2.1530441751903044
1202,workclass,-1,1,2.6908798206882327
1203,native-country,-1,1,10.690625861516319
1232,native-country,-1,1,3.9360217620283535
1233,hours-per-week,-1,1,0.05025675633154236
1251,hours-per-week,-1,1,1.0821647386416782
1252,native-country,-1,1,3.9360217620283517
1257,race,-1,1,10.639766059056678
1259,age,1,-1,-1.555017521462112
1259,marital-status,1,1,1.055068342000098
1259,relationship,-1,1,8.519723321269856
1261,age,-1,1,1.1108589626046204
1267,race,-1,1,8.806274284781729
1270,workclass,-1,1,2.690879820688238
1284,marital-status,1,-1,-2.9510006824997266
1284,relationship,1,1,2.52457924847222
1285,sex,-1,1,10.393630762106916
1291,marital-status,1,-1,-0.41591503019179576
1291,relationship,1,1,2.52457924847222
1302,marital-status,-1,1,9.860893154903714
1310,relationship,1,1,2.524973642384886
1313,fnlwgt,-1,1,0.883898152058272
1315,marital-status,1,-1,-0.41588060737635146
1316,hours-per-week,-1,1,1.08216473864168
1317,relationship,1,1,1.162561013268384
1322,marital-status,1,-1,-0.41594945182234966
1322,relationship,1,1,2.524185037106978
1322,hours-per-week,-1,1,1.082051620385231
1323,age,-1,1,0.848872064089214
1325,relationship,1,1,2.5245792484722216
1325,capital-gain,1,1,2.90507492963118
1330,marital-status,-1,1,10.276808185095502
1333,hours-per-week,-1,1,1.08216473864168
1334,education,1,-1,-1.3943334667042748
1334,hours-per-week,1,-1,-0.612632317700669
1339,age,-1,1,0.43148534224607715
1344,occupation,-1,1,0.6702653606970923
1346,education,-1,1,9.209239766532153
1347,marital-status,1,1,1.0550683420001015
1347,occupation,-1,1,0.670027887411722
1347,relationship,1,-1,-0.2710023069937133
1348,occupation,-1,1,0.6702653606970941
1349,education-num,-1,1,0.18304974951943365
1353,marital-status,1,-1,-0.415915030191794
1353,relationship,1,1,0.3901336549032681
1355,workclass,-1,1,2.6908798206882345
1357,occupation,-1,1,0.6702653606970941
1358,occupation,-1,1,0.6702653606970941
1361,native-country,-1,1,3.9360217620283535
1362,native-country,-1,1,3.93602176202835
1363,occupation,-1,1,0.6702653606970941
1370,occupation,-1,1,0.6702653606970923
1372,capital-loss,-1,1,10.748540036809228
1378,occupation,-1,1,0.6702653606970941
1379,occupation,-1,1,0.6702653606970941
1382,race,-1,1,10.63976605905668
1387,occupation,-1,1,0.6702653606970888
1393,marital-status,-1,1,9.167745974343763
1393,occupation,-1,1,0.6701466170052157
1396,education,-1,1,8.516192691082654
1396,occupation,-1,1,0.6701466170052157
1397,occupation,-1,1,0.6702653606970941
1400,occupation,-1,1,0.6701466170052086
1400,sex,-1,1,8.999310651045484
1401,workclass,-1,1,2.6908798206882345
1408,occupation,-1,1,0.6702653606970905
1411,occupation,-1,1,0.6702653606970905
1412,occupation,-1,1,2.171511277948712
1413,occupation,-1,1,0.6702653606970941
1417,hours-per-week,-1,1,1.08216473864168
1418,occupation,-1,1,0.6702653606970941
1424,education,-1,1,8.885510103888898
1424,occupation,-1,1,0.6701466170052122
1432,workclass,-1,-1,-0.3349733604974787
1434,marital-status,-1,1,8.80011394676631
1435,native-country,-1,1,3.9360217620283517
1448,marital-status,1,-1,-0.41591503019179754
1448,relationship,1,-1,-0.9723787355911924
1452,hours-per-week,1,-1,-0.5990715923835719
1454,age,-1,1,1.3516530636494117
1456,occupation,-1,1,0.6702653606970905
1458,fnlwgt,-1,1,0.8768728527220304
1467,occupation,-1,1,0.6702653606970914
1469,age,-1,1,0.7800353763307264
1469,occupation,-1,1,0.6701466170052086
1471,relationship,1,1,0.39013365490326635
1471,capital-loss,-1,1,10.05541433275935
1472,occupation,-1,1,0.6702653606970941
1473,capital-gain,1,1,2.9054826768335644
1474,occupation,-1,1,1.0976628463940798
1475,education-num,-1,1,1.2421187295562834
1479,relationship,-1,1,9.88928720313499
1483,capital-gain,1,1,2.9054826768335644
1488,relationship,1,1,1.1622663639337318
1488,capital-gain,1,1,2.90507492963118
1490,sex,-1,1,10.39363076210692
1493,age,1,-1,-0.5202870906904238
1498,marital-status,-1,1,10.276808185095504
1513,occupation,-1,1,0.6702653606970941
1529,education,-1,1,7.237778191923454
1530,relationship,1,1,0.39013365490326635
1530,hours-per-week,1,1,1.8511562637639507
1532,age,-1,1,8.885717651712113
1533,occupation,-1,1,0.6702653606970905
1542,race,-1,1,8.806274284781729
1545,occupation,-1,1,0.6702653606970941
1553,relationship,-1,1,9.618335609937974
1554,age,1,-1,-1.2401714251400477
1554,marital-status,1,-1,-0.41594945182234966
1554,relationship,-1,1,8.615166488640043
1556,occupation,-1,1,1.7678094633992956
1557,occupation,-1,1,0.6702653606970905
1559,hours-per-week,-1,-1,0.0
1565,occupation,-1,1,0.6702653606970941
1567,hours-per-week,-1,-1,0.0
1571,occupation,-1,1,0.6702653606970941
1572,occupation,-1,1,0.6702653606970941
1573,hours-per-week,-1,-1,0.0
1575,native-country,-1,1,3.9360217620283517
1586,occupation,-1,1,0.6702653606970941
1587,occupation,-1,1,0.6702653606970941
1588,age,1,-1,-1.2401714251400495
1588,marital-status,1,-1,-0.41594945182235143
1588,occupation,-1,1,0.670027887411722
1592,occupation,-1,1,0.6702653606970941
1596,occupation,-1,1,1.6443377793875946
1597,fnlwgt,-1,1,1.049311576067666
1599,education,-1,1,9.798904512343688
1600,occupation,-1,1,0.6702653606970941
1608,marital-status,1,-1,-0.41588060737635146
1609,occupation,-1,1,0.6702653606970905
1612,capital-loss,-1,1,10.748540036809228
1613,occupation,-1,1,0.6702653606970923
1614,workclass,-1,1,2.6908798206882345
1616,occupation,-1,1,0.6700278874117238
1616,relationship,1,1,2.5241850371069816
1616,capital-gain,1,1,2.904667348618812
1618,workclass,-1,1,2.690214232525916
1618,marital-status,1,-1,-1.4769138076648112
1618,relationship,1,1,1.1619718803513006
1621,relationship,-1,1,9.889287203134987
1622,occupation,-1,1,0.6702653606970941
1629,occupation,-1,1,0.6702653606970941
1630,relationship,-1,1,9.618335609937974
1632,occupation,-1,1,0.6702653606970941
1635,marital-status,1,-1,-1.4768793872190606
1635,relationship,1,1,1.1622663639337336
1636,occupation,-1,1,0.6702653606970905
1647,education,-1,1,9.294589604421084
1654,hours-per-week,-1,1,0.6195999947023179
1663,education,1,-1,-1.046481108478094
1664,age,-1,1,1.288844049854923
1665,marital-status,1,-1,-0.41591503019179576
1665,relationship,1,1,0.3901336549032681
1667,occupation,-1,1,0.6702653606970941
1672,marital-status,1,-1,-2.254239238107248
1672,relationship,1,-1,-0.9723787355911924
1674,marital-status,-1,1,9.86089315490371
1676,age,-1,1,0.7319259670338383
1688,occupation,-1,1,1.0976628463940798
1696,education,-1,1,10.316821619022987
1704,relationship,1,1,0.3901843712719888
1710,capital-gain,1,1,0.24285021392531903
1711,capital-gain,1,1,2.905482676833566
1725,native-country,-1,1,1.5125880864441825
1726,marital-status,-1,1,10.276808185095502
1727,age,1,-1,-0.8534956008257453
1736,workclass,-1,1,0.7390259858274675
1736,sex,-1,1,9.700483581546974
1738,education-num,1,1,0.7887050179376658
1738,relationship,1,1,1.1622663639337336
1741,occupation,-1,1,2.1530441751903027
1743,occupation,-1,1,1.7678094633992956
1747,occupation,-1,1,1.7678094633992956
1757,age,-1,1,1.0441477717429954
1765,education,-1,1,9.798904512343686
1770,education,-1,1,10.316821619022988
1772,education-num,1,-1,-1.533316574281546
1772,capital-gain,1,1,2.90507492963118
1773,native-country,-1,1,3.9360217620283535
1775,occupation,-1,1,1.0976628463940816
1781,education-num,-1,1,1.2421187295562799
1783,marital-status,1,-1,-0.41588060737635146
1786,relationship,-1,1,7.754481547470382
1794,education-num,1,1,0.48150556198516625
1799,occupation,-1,1,1.0976628463940834
1800,fnlwgt,-1,1,0.8716038973209219
1805,occupation,-1,1,1.2978908800480173
1808,capital-loss,-1,1,10.748540036809224
1811,native-country,-1,1,10.690625861516317
1812,relationship,-1,1,10.279420858038256
1819,age,-1,1,0.7319259670338383
1822,age,-1,1,1.6340818407178475
1830,education-num,-1,1,1.2421187295562817
1839,age,-1,1,9.393827915410107
1840,workclass,-1,1,2.690879820688231
1841,workclass,-1,1,2.6908798206882345
1859,hours-per-week,-1,1,1.08216473864168
1868,education,-1,1,10.316821619022988
1879,marital-status,1,-1,-0.41591503019179576
1879,relationship,1,1,1.1622663639337336
1880,occupation,-1,1,1.6440507016931072
1880,native-country,-1,1,3.934856939532061
1883,marital-status,-1,1,8.800113946766313
1888,education-num,-1,1,1.241896827458536
1888,marital-status,1,1,1.0550683420001015
1888,relationship,1,1,1.863196271808711
1892,education,-1,1,9.578657284448845
1895,relationship,1,1,1.162561013268384
1904,age,-1,1,1.8774449356581684
1904,capital-loss,-1,1,10.055414332759348
1908,relationship,1,1,2.524579248472218
1908,capital-gain,1,1,2.905074929631178
1920,education-num,-1,1,1.2421187295562817
1927,education,-1,1,10.316821619022987
1929,marital-status,-1,1,10.2768081850955
1934,age,-1,1,0.953239843852252
1940,marital-status,-1,1,10.276808185095511
1953,race,-1,1,10.639766059056678
1961,marital-status,1,-1,-0.41591503019179576
1961,relationship,1,1,0.3901336549032681
1963,workclass,-1,1,2.6908798206882345
1965,marital-status,-1,1,9.86089315490371
1970,occupation,-1,1,1.7674536548205566
1970,relationship,-1,1,9.196190736371744
1975,education-num,1,1,1.210434271488161
1975,occupation,-1,1,1.9931896072635666
1975,relationship,1,1,0.39008294110657005
1989,marital-status,-1,1,8.107117470750389
1989,sex,-1,1,9.700483581546969
1993,native-country,-1,1,3.9360217620283517
2013,marital-status,1,-1,-0.41591503019179576
2013,capital-gain,1,1,2.90507492963118
2014,relationship,1,1,0.3901843712719888
2017,occupation,-1,1,1.7678094633992885
2018,age,-1,-1,-0.12034994299348334
2018,relationship,1,-1,-0.17550842582683224
2026,marital-status,1,-1,-1.4768793872190606
2026,relationship,1,1,1.1622663639337336
2028,education,-1,-1,-1.206250280719896
2028,hours-per-week,1,1,1.8511562637639507
2040,native-country,-1,1,10.690625861516315
2047,hours-per-week,-1,1,0.08034457048712085
2050,marital-status,1,-1,-0.41591503019179576
2050,relationship,1,-1,-0.27095159319701523
2051,capital-gain,1,1,2.9054826768335698
2061,marital-status,1,-1,-0.41591503019179576
2061,relationship,1,1,2.52457924847222
2072,relationship,1,1,1.1625610132683803
2073,capital-loss,-1,1,10.748540036809224
2076,marital-status,-1,1,10.276808185095504
2077,marital-status,-1,1,10.2768081850955
2085,hours-per-week,-1,1,0.24411839218939235
2091,native-country,-1,1,3.9360217620283553
2092,workclass,-1,-1,0.0
2094,capital-gain,1,1,2.905482676833568
2096,sex,-1,1,9.692396082246061
2103,marital-status,-1,1,10.276808185095508
2104,education,-1,1,9.798904512343688
2108,occupation,-1,1,2.0407118111776903
2113,marital-status,-1,1,9.860893154903701
2114,hours-per-week,-1,1,0.265550534637395
2123,relationship,1,1,1.1625610132683875
2131,native-country,-1,1,3.9360217620283535
2137,hours-per-week,-1,1,1.0875694616166598
2139,workclass,-1,1,2.6908798206882345
2145,age,1,-1,-1.2401313891076153
2145,capital-gain,1,1,2.90507492963118
2157,age,1,-1,-0.8534956008257417
2176,race,-1,1,10.639766059056683
2179,capital-loss,-1,1,10.748540036809226
2185,education-num,1,1,0.4815055619851698
2187,marital-status,1,-1,-0.41591503019179754
2187,relationship,1,1,1.1622663639337318
2188,occupation,-1,1,1.767809463399292
2194,capital-loss,-1,1,10.055414332759351
2194,native-country,-1,1,3.934856939532061
2220,occupation,-1,1,1.1974748700768032
2221,race,-1,1,10.63976605905668
2229,native-country,-1,1,3.9360217620283517
2230,relationship,-1,1,9.618335609937976
2237,native-country,-1,1,3.9360217620283553
2238,workclass,-1,1,2.6908798206882345
2242,relationship,1,1,0.3901843712719888
2243,marital-status,-1,1,9.583695426166116
2243,capital-loss,-1,1,10.055414332759355
2254,workclass,-1,1,2.6908798206882345
2261,workclass,-1,1,2.690879820688231
2262,capital-gain,1,1,2.90507492963118
2262,hours-per-week,1,1,1.8511562637639507
2267,occupation,-1,1,0.6702653606970941
2268,education-num,1,1,0.4815055619851698
2271,workclass,-1,1,0.9932517730102859
2273,occupation,-1,1,0.6702653606970941
2275,occupation,-1,1,0.6702653606970941
2285,occupation,-1,1,0.6702653606970941
2287,marital-status,-1,1,9.860893154903708
2290,education,-1,1,9.798904512343682
2292,occupation,-1,1,1.0976628463940834
2293,occupation,-1,1,0.6702653606970905
2302,hours-per-week,-1,1,0.5958919114912149
2302,native-country,-1,1,3.934856939532061
2311,relationship,1,1,0.3901843712719888
2320,occupation,-1,1,0.6702653606970941
2323,race,-1,1,7.596392304064203
2327,hours-per-week,-1,1,0.5140844031274696
2331,workclass,-1,1,2.6908798206882345
2332,age,1,-1,-0.5203860369132318
2332,fnlwgt,-1,1,0.3294853525347623
2332,capital-gain,1,1,2.904667348618812
2334,occupation,-1,1,0.6702653606970923
2339,marital-status,1,-1,-0.3836740446388678
2339,relationship,1,1,0.3901336549032681
2341,occupation,-1,1,0.6702653606970959
2342,education-num,1,1,0.7887050179376676
2342,relationship,1,1,0.3901336549032699
2343,occupation,-1,1,0.6702653606970905
2345,occupation,-1,1,0.6702653606970923
2347,workclass,-1,1,2.6908798206882345
2348,relationship,1,1,0.3901843712719817
2354,marital-status,-1,1,9.860893154903708
2355,occupation,-1,1,0.6702653606970905
2356,occupation,-1,1,2.0407118111776903
2359,occupation,-1,1,0.6702653606970941
2362,relationship,-1,1,10.279420858038254
2363,education-num,1,1,0.7887050179376693
2363,relationship,1,1,2.5245792484722216
2368,occupation,-1,1,1.6443377793875982
2370,occupation,-1,1,0.6702653606970941
2375,capital-loss,-1,1,10.748540036809228
2381,occupation,1,1,0.40372220593824615
2381,capital-gain,1,1,2.905074929631178
2382,native-country,-1,1,3.9360217620283535
2384,relationship,1,1,0.39018437127198524
2385,occupation,-1,1,1.9938041798588912
2387,education-num,-1,1,7.265429723253952
2394,relationship,-1,1,9.618335609937976
2396,occupation,-1,1,1.6443377793875982
2398,workclass,-1,1,2.690879820688238
2407,marital-status,-1,1,10.276808185095504
2410,age,-1,1,1.90157433523526
2415,marital-status,-1,1,9.583695426166114
2415,occupation,-1,-1,0.0
2418,workclass,-1,1,2.6908798206882363
2421,fnlwgt,-1,1,0.74845309139479
2422,capital-gain,1,1,2.905482676833566
2424,occupation,-1,1,1.7678094633992885
2431,capital-loss,-1,1,10.748540036809228
2433,age,-1,1,8.195609567288777
2435,marital-status,1,-1,-1.4768793872190606
2435,relationship,1,1,0.3901336549032681
2439,hours-per-week,-1,1,0.8577282026660811
2445,occupation,-1,1,0.6702653606970941
2446,occupation,-1,1,0.6702653606970941
2448,relationship,-1,1,9.19619073637175
2448,race,-1,1,8.113276883297928
2453,education,1,-1,-1.727373618787027
2454,occupation,-1,1,1.1974748700768014
2456,fnlwgt,-1,1,0.6170911891302318
2456,relationship,-1,1,8.925188429378025
2457,marital-status,1,-1,-2.254239238107246
2457,relationship,1,1,1.1622663639337336
2459,marital-status,1,-1,-0.41591503019179576
2459,relationship,1,1,0.3901336549032681
2460,occupation,-1,1,1.993804179858893
2462,education,-1,1,10.31682161902299
2465,occupation,-1,1,1.0976628463940798
2466,workclass,-1,-1,-0.3353304395942871
2466,occupation,-1,1,0.6701466170052122
2470,occupation,-1,1,1.6443377793875982
2477,occupation,-1,1,0.6702653606970905
2479,occupation,-1,1,0.6702653606970905
2480,occupation,-1,1,0.6702653606970941
2484,occupation,-1,1,0.6702653606970923
2487,occupation,-1,1,0.6702653606970905
2488,occupation,-1,1,0.6702653606970941
2489,education,-1,1,9.79890451234369
2491,occupation,-1,1,0.6702653606970941
2494,hours-per-week,-1,1,0.8485957191028035
2495,workclass,-1,1,2.6908798206882363
2503,workclass,-1,1,2.690214232525914
2503,occupation,1,1,0.8431607613711165
2503,relationship,1,-1,-0.1755591396235303
2505,native-country,-1,1,10.690625861516317
2509,native-country,-1,1,3.9360217620283535
2510,education,1,-1,-1.173809690260864
2510,hours-per-week,1,1,1.8511562637639507
2518,hours-per-week,-1,1,0.20768402790660545
2521,hours-per-week,-1,1,1.08216473864168
2523,marital-status,1,-1,-1.4768793872190624
2523,relationship,1,-1,-0.9723787355911924
2525,occupation,-1,1,1.767809463399292
2530,education-num,-1,1,0.2642488844368849
2531,education-num,-1,1,0.18304974951943365
2540,hours-per-week,-1,1,0.834752585010607
2542,age,-1,1,9.17253465724029
2544,marital-status,-1,1,8.800113946766317
2550,native-country,-1,1,3.9360217620283535
2554,education,-1,1,9.57865728444885
2556,sex,-1,1,9.69239608224606
2559,age,1,-1,-1.3906929471323561
2561,marital-status,-1,1,9.860893154903714
2566,education,1,-1,-1.2061965418371159
