row_idx,col,y_true,y_pred,delta_score
11,value,1,1,0.07534943724178689
11,claim_domain,1,-1,0.0
12,subject_entity,1,1,0.4054651081081655
12,subject_type,1,1,0.9736312784893997
12,subject_location,1,-1,-0.7236063880446535
12,value,1,1,0.519124426580686
12,claim_domain,1,-1,0.0
13,subject_entity,1,-1,-0.5679840376059397
13,subject_type,1,1,0.9736312784893997
13,subject_location,1,1,0.25423413838424125
13,value,1,1,0.1562806060850832
13,claim_domain,1,-1,0.0
14,subject_entity,1,1,2.6931245508855337
14,subject_type,1,-1,-1.0192755464315884
14,subject_location,1,-1,-0.8026657063664349
14,value,1,1,1.3316359485820266
14,claim_domain,1,-1,0.0
15,subject_entity,1,-1,-0.5721945701422824
15,subject_type,1,-1,-1.0192755464315884
15,subject_location,1,1,0.9897182004289728
15,value,1,1,0.12604072089536533
15,claim_domain,1,-1,0.0
16,subject_entity,1,-1,-1.1480923459314791
16,subject_type,1,-1,-1.0192755464315884
16,subject_location,1,1,1.1267831656348068
16,value,1,-1,-0.19105523676270852
16,claim_domain,1,-1,0.0
17,subject_entity,1,1,1.1045470241879247
17,subject_type,1,-1,-1.0192755464315884
17,subject_location,1,-1,-1.4109869737102612
17,value,1,-1,-1.6843392206072183
17,claim_domain,1,-1,0.0
18,subject_entity,1,1,0.8216255053330768
18,subject_type,1,-1,0.0
18,subject_location,1,1,0.4004775665971252
18,value,1,1,0.03774032798284743
18,claim_domain,1,-1,0.0
19,subject_entity,1,1,0.912115360463674
19,subject_type,1,-1,0.0
19,subject_location,1,1,0.5156333253340932
19,value,1,-1,-0.4430030274272303
19,claim_domain,1,-1,0.0
20,subject_entity,1,-1,-1.576337964007755
20,subject_type,1,-1,0.0
20,subject_location,1,1,0.30661927347153206
20,value,1,1,1.2992829841302607
20,claim_domain,1,-1,0.0
21,subject_entity,1,-1,-0.3671462438060278
21,subject_type,1,-1,0.0
21,subject_location,1,-1,-1.8091512119399233
21,value,1,-1,-1.8458266904983303
21,claim_domain,1,-1,0.0
22,subject_entity,1,1,0.8387871707192947
22,subject_type,1,-1,0.0
22,subject_location,1,1,0.5260930958967798
22,value,1,1,0.3715635564324833
22,claim_domain,1,-1,0.0
23,subject_entity,1,1,0.16532398042538343
23,subject_type,1,-1,-1.0192755464315884
23,subject_location,1,1,0.9493998904814331
23,value,1,1,0.835421236224624
23,claim_domain,1,-1,0.0
24,subject_entity,1,-1,-1.5986658154521898
24,subject_type,1,-1,-1.0192755464315884
24,subject_location,1,1,0.662994142389258
24,value,1,-1,-0.19464204118199468
24,claim_domain,1,-1,0.0
25,subject_entity,1,-1,-2.955654049986581
25,subject_type,1,1,0.9736312784893997
25,subject_location,1,1,2.4402744957672313
25,value,1,-1,-1.5520058633482243
25,claim_domain,1,-1,0.0
26,subject_entity,1,1,1.3017369730918276
26,subject_type,1,-1,0.0
26,subject_location,1,-1,-1.2602536402245264
26,value,1,1,0.44008907267421193
26,claim_domain,1,-1,0.0
27,subject_entity,1,1,1.354545662805311
27,subject_type,1,1,0.9736312784893997
27,subject_location,1,1,1.6661332561106459
27,value,1,1,2.4811115788194495
27,claim_domain,1,-1,0.0
28,subject_entity,1,-1,-0.4877032063451363
28,subject_type,1,1,0.9736312784893997
28,subject_location,1,-1,-0.45783309362547975
28,value,1,1,1.4087672169719498
28,claim_domain,1,-1,0.0
29,subject_entity,1,-1,-0.6493445579015518
29,subject_type,1,-1,0.0
29,subject_location,1,1,1.895556262909699
29,value,1,-1,-0.7196739348933736
29,claim_domain,1,-1,0.0
30,subject_entity,1,-1,-0.23947997063390414
30,subject_type,1,-1,0.0
30,subject_location,1,-1,-1.203972804325936
30,value,1,1,0.17095779814363876
30,claim_domain,1,-1,0.0
31,subject_entity,1,-1,-0.07095173597228488
31,subject_type,1,-1,0.0
31,subject_location,1,1,1.6780005838713965
31,value,1,1,0.36396537720141175
31,claim_domain,1,-1,0.0
32,subject_entity,1,1,3.1832486472250503
32,subject_type,1,1,0.9736312784894015
32,subject_location,1,1,0.8359179367244423
32,value,1,-1,-0.4279379639602219
32,claim_domain,1,-1,0.0
33,subject_entity,1,-1,-0.2406760300758517
33,subject_type,1,-1,0.0
33,subject_location,1,1,0.7476070976923257
33,value,1,1,0.685542581174726
33,claim_domain,1,-1,0.0
34,subject_entity,1,-1,-0.22705745063534621
34,subject_type,1,1,0.9736312784894015
34,subject_location,1,1,0.6751286750572678
34,value,1,1,1.303406701314124
34,claim_domain,1,-1,0.0
35,subject_entity,1,-1,0.0
35,subject_type,1,-1,0.0
35,subject_location,1,-1,0.0
35,value,1,1,0.20829704319721554
35,claim_domain,1,-1,0.0
36,subject_entity,1,1,0.8944319380616568
36,subject_type,1,-1,-1.0192755464315884
36,subject_location,1,-1,-1.5735059032080354
36,value,1,1,1.0296194171811592
36,claim_domain,1,-1,0.0
37,subject_entity,1,1,2.6817822742816
37,subject_type,1,-1,0.0
37,subject_location,1,1,0.012422519998557036
37,value,1,-1,-0.29571424414904524
37,claim_domain,1,-1,0.0
38,subject_entity,1,1,1.3342379991638387
38,subject_type,1,-1,-1.0192755464315884
38,subject_location,1,-1,-0.27131509498757467
38,value,1,-1,-0.5080047474243488
38,claim_domain,1,-1,0.0
39,subject_entity,1,-1,-0.4618180446592959
39,subject_type,1,-1,0.0
39,subject_location,1,-1,-0.7855205006909607
39,value,1,1,0.39749693845898726
39,claim_domain,1,-1,0.0
40,subject_entity,1,1,0.8501509293696108
40,subject_type,1,-1,0.0
40,subject_location,1,-1,-0.12799400117853033
40,value,1,-1,-0.8043728156701695
40,claim_domain,1,-1,0.0
41,subject_entity,1,-1,-0.1453100918171355
41,subject_type,1,-1,0.0
41,subject_location,1,-1,-0.2445984863154691
41,value,1,-1,-0.5108256237659909
41,claim_domain,1,-1,0.0
42,subject_entity,1,-1,-0.9910707470639224
42,subject_type,1,1,0.9736312784894001
42,subject_location,1,-1,-0.7818752961686286
42,value,1,-1,-0.673878761694068
42,claim_domain,1,-1,0.0
43,subject_entity,1,-1,-0.03357629553360386
43,subject_type,1,-1,0.0
43,subject_location,1,1,0.28043040905646066
43,value,1,-1,-0.1515498981272012
43,claim_domain,1,-1,0.0
44,subject_entity,1,-1,-1.5653425925688764
44,subject_type,1,-1,0.0
44,subject_location,1,-1,-0.4769240720903096
44,value,1,-1,-0.9302769738488954
44,claim_domain,1,-1,0.0
45,subject_entity,1,-1,-1.8555709819730093
45,subject_type,1,-1,0.0
45,subject_location,1,-1,-0.271315094987576
45,value,1,-1,-2.0914657346466377
45,claim_domain,1,-1,0.0
46,subject_entity,1,-1,-0.4222722264245462
46,subject_type,1,-1,-1.0192755464315884
46,subject_location,1,1,0.06701071028296024
46,value,1,-1,-0.7731898882334809
46,claim_domain,1,-1,0.0
47,subject_entity,1,1,2.3632097148104787
47,subject_type,1,-1,0.0
47,subject_location,1,-1,0.0
47,value,1,1,1.4190841839428803
47,claim_domain,1,-1,0.0
48,subject_entity,1,-1,-0.38441169891033233
48,subject_type,1,1,0.9736312784893997
48,subject_location,1,-1,-0.8602012652231119
48,value,1,-1,-0.7873343956196459
48,claim_domain,1,-1,0.0
49,subject_entity,1,-1,-0.24014112768278117
49,subject_type,1,-1,0.0
49,subject_location,1,1,0.06701071028296024
49,value,1,-1,-1.2868088099050858
49,claim_domain,1,-1,0.0
50,subject_entity,1,-1,-0.576613364303995
50,subject_type,1,-1,0.0
50,subject_location,1,1,0.6831968497067766
50,value,1,-1,-0.37948962170490397
50,claim_domain,1,-1,0.0
51,subject_entity,1,1,0.1981769285837487
51,subject_type,1,-1,-1.0192755464315884
51,subject_location,1,1,0.5371429320833645
51,value,1,-1,-1.2388416299767595
51,claim_domain,1,-1,0.0
52,subject_entity,1,1,0.3150810466398948
52,subject_type,1,-1,-1.0192755464315892
52,subject_location,1,1,0.21597506183559645
52,value,1,-1,-1.2222262446352872
52,claim_domain,1,-1,0.0
53,subject_entity,1,-1,-0.0490561569891943
53,subject_type,1,-1,-1.0192755464315888
53,subject_location,1,-1,-0.9985288301111273
53,value,1,-1,-2.322387720290225
53,claim_domain,1,-1,0.0
54,subject_entity,1,1,0.6675703387702949
54,subject_type,1,1,0.9736312784893997
54,subject_location,1,-1,-1.5664205273504095
54,value,1,1,0.0840831172105414
54,claim_domain,1,-1,0.0
55,subject_entity,1,-1,-0.43108227247846465
55,subject_type,1,-1,0.0
55,subject_location,1,-1,-1.9641754970326075
55,value,1,-1,-0.5379065823686617
55,claim_domain,1,-1,0.0
56,subject_entity,1,-1,-0.028039220064393078
56,subject_type,1,-1,0.0
56,subject_location,1,1,0.38459996964420284
56,value,1,-1,-0.2231435513142106
56,claim_domain,1,-1,0.0
57,subject_entity,1,1,0.07970674261074251
57,subject_type,1,-1,-1.0192755464315884
57,subject_location,1,1,0.054067221270275745
57,value,1,-1,-0.8260204619399181
57,claim_domain,1,-1,0.0
58,subject_entity,1,1,1.2729656758128867
58,subject_type,1,-1,0.0
58,subject_location,1,1,3.765068592471483
58,value,1,-1,-0.23383884043095904
58,claim_domain,1,-1,0.0
59,subject_entity,1,-1,-0.8520882887098367
59,subject_type,1,-1,0.0
59,subject_location,1,-1,-1.5643696270323941
59,value,1,-1,-2.1400661634962708
59,claim_domain,1,-1,0.0
60,subject_entity,1,1,0.01851904776723856
60,subject_type,1,-1,0.0
60,subject_location,1,-1,-0.5218754599525752
60,value,1,1,0.7451069194906568
60,claim_domain,1,-1,0.0
61,subject_entity,1,1,3.2580965380214817
61,subject_type,1,-1,0.0
61,subject_location,1,-1,-0.6832948841169326
61,value,1,1,0.019544596072972098
61,claim_domain,1,-1,0.0
62,subject_entity,1,-1,-0.1870721595525522
62,subject_type,1,-1,0.0
62,subject_location,1,1,2.0614230361771577
62,value,1,1,0.2343168519123351
62,claim_domain,1,-1,0.0
63,subject_entity,1,1,2.427748235948052
63,subject_type,1,-1,0.0
63,subject_location,1,-1,-0.18632957819149354
63,value,1,-1,-1.9178709289909204
63,claim_domain,1,-1,0.0
64,subject_entity,1,-1,-1.1064248284049034
64,subject_type,1,-1,0.0
64,subject_location,1,-1,-0.9507419606284007
64,value,1,-1,-1.3168658546881282
64,claim_domain,1,-1,0.0
65,subject_entity,1,1,0.1920068625284177
65,subject_type,1,-1,-1.0192755464315892
65,subject_location,1,1,1.4144652380865868
65,value,1,1,1.4816045409242156
65,claim_domain,1,-1,0.0
66,subject_entity,1,-1,-0.2356257104957269
66,subject_type,1,-1,0.0
66,subject_location,1,-1,-0.4240185160039118
66,value,1,-1,-1.725068094729382
66,claim_domain,1,-1,0.0
67,subject_entity,1,1,0.04401688541677551
67,subject_type,1,-1,0.0
67,subject_location,1,-1,-0.3112778930484623
67,value,1,1,0.9808292530117271
67,claim_domain,1,-1,0.0
68,subject_entity,1,1,0.5925036547802573
68,subject_type,1,-1,0.0
68,subject_location,1,1,0.5306282510621703
68,value,1,1,0.11778303565638382
68,claim_domain,1,-1,0.0
69,subject_entity,1,1,0.38299225225610556
69,subject_type,1,-1,0.0
69,subject_location,1,1,0.12107793155323598
69,value,1,1,0.6104554647148319
69,claim_domain,1,-1,0.0
70,subject_entity,1,1,0.09252336889714563
70,subject_type,1,-1,0.0
70,subject_location,1,1,2.090098836153824
70,value,1,-1,-1.1169614273363058
70,claim_domain,1,-1,0.0
71,subject_entity,1,1,0.29987734554559875
71,subject_type,1,-1,0.0
71,subject_location,1,1,2.0129964422716826
71,value,1,-1,-0.43466426280042647
71,claim_domain,1,-1,0.0
72,subject_entity,1,1,1.69938614909704
72,subject_type,1,-1,0.0
72,subject_location,1,-1,-0.007168489478612372
72,value,1,-1,-0.5172565140962808
72,claim_domain,1,-1,0.0
73,subject_entity,1,1,0.6720937713621127
73,subject_type,1,-1,0.0
73,subject_location,1,-1,-0.26537631493748304
73,value,1,1,0.25187261975507
73,claim_domain,1,-1,0.0
74,subject_entity,1,-1,-0.4221599866803345
74,subject_type,1,-1,0.0
74,subject_location,1,1,0.11778303565638382
74,value,1,-1,-1.4985979310116484
74,claim_domain,1,-1,0.0
75,subject_entity,1,-1,-0.4519851237430572
75,subject_type,1,-1,0.0
75,subject_location,1,-1,-0.5733459807473249
75,value,1,1,0.3718267489593341
75,claim_domain,1,-1,0.0
76,subject_entity,1,1,2.7080502011022096
76,subject_type,1,-1,-1.0192755464315892
76,subject_location,1,-1,-0.5191938734365076
76,value,1,1,0.2521753839948717
76,claim_domain,1,-1,0.0
77,subject_entity,1,1,2.547707551027031
77,subject_type,1,-1,0.0
77,subject_location,1,-1,-0.35667494393873245
77,value,1,1,1.001190175660641
77,claim_domain,1,-1,0.0
78,subject_entity,1,-1,-1.8199303461947514
78,subject_type,1,-1,0.0
78,subject_location,1,-1,-0.06648974126883278
78,value,1,-1,-2.5168000135639534
78,claim_domain,1,-1,0.0
79,subject_entity,1,-1,-1.0560526742493144
79,subject_type,1,1,0.9736312784893997
79,subject_location,1,-1,-3.6959969218827995
79,value,1,-1,-0.15093524297328376
79,claim_domain,1,-1,0.0
80,subject_entity,1,1,1.022450927702546
80,subject_type,1,-1,0.0
80,subject_location,1,1,1.0116009116784799
80,value,1,-1,-1.255181349359649
80,claim_domain,1,-1,0.0
81,subject_entity,1,1,0.3067302674224752
81,subject_type,1,-1,-1.0192755464315884
81,subject_location,1,1,0.012320484388039787
81,value,1,-1,-0.2797392189378449
81,claim_domain,1,-1,0.0
82,subject_entity,1,1,0.560628446249809
82,subject_type,1,-1,0.0
82,subject_location,1,1,0.342141989584162
82,value,1,-1,-0.1031842362352311
82,claim_domain,1,-1,0.0
83,subject_entity,1,1,2.7263993397704063
83,subject_type,1,-1,0.0
83,subject_location,1,1,0.35214207291874544
83,value,1,1,0.3833647611074982
83,claim_domain,1,-1,0.0
84,subject_entity,1,1,0.4054651081081637
84,subject_type,1,-1,0.0
84,subject_location,1,-1,-0.7236063880446544
84,value,1,1,0.8109302162163283
84,claim_domain,1,-1,0.0
85,subject_entity,1,-1,-0.056089466651044084
85,subject_type,1,-1,0.0
85,subject_location,1,1,0.9574089788036284
85,value,1,-1,-0.6431367599852846
85,claim_domain,1,-1,0.0
86,subject_entity,1,1,1.075355426503842
86,subject_type,1,-1,0.0
86,subject_location,1,-1,-0.3016151667557043
86,value,1,1,2.1870722058722016
86,claim_domain,1,-1,0.0
87,subject_entity,1,1,0.5662164719667748
87,subject_type,1,-1,0.0
87,subject_location,1,1,1.0903477788182157
87,value,1,1,0.6211736809348558
87,claim_domain,1,-1,0.0
88,subject_entity,1,1,0.5095089678812439
88,subject_type,1,-1,0.0
88,subject_location,1,1,0.6241543090729937
88,value,1,1,0.7328875092094593
88,claim_domain,1,-1,0.0
89,subject_entity,1,1,0.7960045659996533
89,subject_type,1,-1,0.0
89,subject_location,1,-1,-2.046651718856845
89,value,1,1,0.737598943130779
89,claim_domain,1,-1,0.0
90,subject_entity,1,1,0.43735847188411725
90,subject_type,1,-1,0.0
90,subject_location,1,1,2.0900988361538237
90,value,1,-1,-0.06500483030899584
90,claim_domain,1,-1,0.0
91,subject_entity,1,1,0.19131711970253207
91,subject_type,1,-1,-1.0192755464315892
91,subject_location,1,1,1.176170523013984
91,value,1,1,0.6280835872128829
91,claim_domain,1,-1,0.0
92,subject_entity,1,-1,-1.4522523289116878
92,subject_type,1,1,0.9736312784893997
92,subject_location,1,-1,-0.5996211225491219
92,value,1,1,0.2942394729979396
92,claim_domain,1,-1,0.0
93,subject_entity,1,1,0.794567359005848
93,subject_type,1,-1,0.0
93,subject_location,1,-1,-1.1909856087991253
93,value,1,1,0.2876820724517817
93,claim_domain,1,-1,0.0
94,subject_entity,1,-1,-0.16034265007517945
94,subject_type,1,-1,0.0
94,subject_location,1,-1,-1.9550845253313551
94,value,1,-1,-0.5543107357057298
94,claim_domain,1,-1,0.0
95,subject_entity,1,1,1.0878013725638942
95,subject_type,1,1,0.9736312784893997
95,subject_location,1,-1,-0.9788110888554877
95,value,1,1,0.3826504303419931
95,claim_domain,1,-1,0.0
96,subject_entity,1,-1,-0.09319377689794717
96,subject_type,1,1,0.9736312784893997
96,subject_location,1,-1,-0.04919024419077189
96,value,1,-1,-0.5123991882134211
96,claim_domain,1,-1,0.0
97,subject_entity,1,-1,-2.799021979307936
97,subject_type,1,1,0.9736312784894006
97,subject_location,1,1,0.4446858212614462
97,value,1,-1,-0.11332868530700235
97,claim_domain,1,-1,0.0
98,subject_entity,1,-1,-0.8873031950009036
98,subject_type,1,-1,0.0
98,subject_location,1,1,0.6831968497067766
98,value,1,-1,-1.0305588254230944
98,claim_domain,1,-1,0.0
99,subject_entity,1,1,1.8219993544177733
99,subject_type,1,-1,-1.0192755464315884
99,subject_location,1,-1,-0.15600424847658179
99,value,1,-1,-0.17494144949633217
99,claim_domain,1,-1,0.0
100,subject_entity,1,1,0.9971428285032502
100,subject_type,1,-1,0.0
100,subject_location,1,-1,-0.31521823026038653
100,value,1,-1,-1.0904489780289488
100,claim_domain,1,-1,0.0
101,subject_entity,1,-1,-2.3097025607629105
101,subject_type,1,-1,0.0
101,subject_location,1,1,1.535329940280378
101,value,1,1,0.4328640822962795
101,claim_domain,1,-1,0.0
102,subject_entity,1,-1,-2.858110895677944
102,subject_type,1,1,0.9736312784893997
102,subject_location,1,1,0.0968498259899171
102,value,1,-1,-0.9944085111381078
102,claim_domain,1,-1,0.0
103,subject_entity,1,-1,-1.306529392651028
103,subject_type,1,-1,0.0
103,subject_location,1,-1,-1.0986122886681104
103,value,1,-1,-2.268683541318364
103,claim_domain,1,-1,0.0
104,subject_entity,1,1,0.2554212102335587
104,subject_type,1,1,0.9736312784893997
104,subject_location,1,1,0.2814124594381848
104,value,1,-1,-2.2857779746776643
104,claim_domain,1,-1,0.0
105,subject_entity,1,-1,-0.5360370431124863
105,subject_type,1,-1,0.0
105,subject_location,1,1,3.517921655970296
105,value,1,1,0.6400373552459975
105,claim_domain,1,-1,0.0
106,subject_entity,1,-1,-0.46181804465929677
106,subject_type,1,-1,0.0
106,subject_location,1,1,1.406913648322626
106,value,1,-1,-0.747955417054941
106,claim_domain,1,-1,0.0
107,subject_entity,1,1,0.022574322038538597
107,subject_type,1,-1,0.0
107,subject_location,1,-1,-0.04679216150675902
107,value,1,-1,-0.46021562287957263
107,claim_domain,1,-1,0.0
108,subject_entity,1,-1,-0.75377180237638
108,subject_type,1,-1,0.0
108,subject_location,1,1,0.29015426159716995
108,value,1,-1,-0.09373247766270687
108,claim_domain,1,-1,0.0
109,subject_entity,1,-1,-2.7764873626554385
109,subject_type,1,-1,0.0
109,subject_location,1,-1,-0.9338570555920542
109,value,1,1,0.48269645604415423
109,claim_domain,1,-1,0.0
110,subject_entity,1,1,0.5717863235556777
110,subject_type,1,-1,0.0
110,subject_location,1,1,0.579522155052226
110,value,1,-1,-2.3619016701504645
110,claim_domain,1,-1,0.0
111,subject_entity,1,1,0.2947995402206445
111,subject_type,1,-1,0.0
111,subject_location,1,-1,-0.7595922799680981
111,value,1,-1,-0.5475618635916097
111,claim_domain,1,-1,0.0
112,subject_entity,1,1,0.8490819821807056
112,subject_type,1,-1,0.0
112,subject_location,1,-1,-0.6126748273373721
112,value,1,1,0.7868326646372683
112,claim_domain,1,-1,0.0
113,subject_entity,1,1,0.3254224004346282
113,subject_type,1,-1,0.0
113,subject_location,1,-1,-0.6669448081659217
113,value,1,-1,-0.5630940523117474
113,claim_domain,1,-1,0.0
114,subject_entity,1,1,0.7966878595007856
114,subject_type,1,1,0.9736312784893997
114,subject_location,1,1,0.10779657045570801
114,value,1,-1,-0.15487558018520708
114,claim_domain,1,-1,0.0
115,subject_entity,1,-1,-0.08176595469656789
115,subject_type,1,-1,0.0
115,subject_location,1,-1,-0.8448317678920105
115,value,1,1,0.5855165163675808
115,claim_domain,1,-1,0.0
116,subject_entity,1,-1,-1.1408450522913807
116,subject_type,1,1,0.9736312784894006
116,subject_location,1,-1,-0.9743651063918364
116,value,1,1,0.41197978912935884
116,claim_domain,1,-1,0.0
117,subject_entity,1,-1,-2.2175918801606516
117,subject_type,1,-1,0.0
117,subject_location,1,1,1.927891643552635
117,value,1,-1,-0.5428649775106074
117,claim_domain,1,-1,0.0
118,subject_entity,1,-1,-0.20348250691505232
118,subject_type,1,-1,0.0
118,subject_location,1,-1,-0.38035918697708837
118,value,1,-1,-0.26101382536961903
118,claim_domain,1,-1,0.0
119,subject_entity,1,-1,-0.03390155167568132
119,subject_type,1,-1,0.0
119,subject_location,1,-1,-0.9974430536743819
119,value,1,-1,-0.6335849194086025
119,claim_domain,1,-1,0.0
120,subject_entity,1,-1,-1.54254367760407
120,subject_type,1,-1,0.0
120,subject_location,1,1,0.4091619699894906
120,value,1,1,0.8583324551109133
120,claim_domain,1,-1,0.0
121,subject_entity,1,-1,-0.46262352194811385
121,subject_type,1,-1,0.0
121,subject_location,1,-1,-0.5055485666651469
121,value,1,1,0.04308358613631125
121,claim_domain,1,-1,0.0
122,subject_entity,1,-1,0.0
122,subject_type,1,-1,0.0
122,subject_location,1,-1,0.0
122,value,1,-1,-0.29546421289383584
122,claim_domain,1,-1,0.0
123,subject_entity,1,1,0.08894748601649649
123,subject_type,1,1,0.9736312784893997
123,subject_location,1,1,0.0665206823415625
123,value,1,-1,-1.254773019423392
123,claim_domain,1,-1,0.0
124,subject_entity,1,1,0.5562879978427482
124,subject_type,1,1,0.9736312784893997
124,subject_location,1,1,0.3858740986309943
124,value,1,-1,-2.094040341100989
124,claim_domain,1,-1,0.0
125,subject_entity,1,1,1.2712250313351046
125,subject_type,1,-1,0.0
125,subject_location,1,1,0.3329386640399026
125,value,1,1,0.08239953176706649
125,claim_domain,1,-1,0.0
126,subject_entity,1,-1,-0.06331227941432704
126,subject_type,1,-1,0.0
126,subject_location,1,1,1.126783165634805
126,value,1,-1,-1.2767321586083646
126,claim_domain,1,-1,0.0
127,subject_entity,1,-1,-0.03727139479723096
127,subject_type,1,1,0.9736312784894006
127,subject_location,1,1,0.06701071028296024
127,value,1,1,0.47566936678141314
127,claim_domain,1,-1,0.0
128,subject_entity,1,1,0.18647956694261847
128,subject_type,1,-1,0.0
128,subject_location,1,-1,-0.532804530484766
128,value,1,1,0.023530497410193973
128,claim_domain,1,-1,0.0
129,subject_entity,1,1,0.4929680063659845
129,subject_type,1,-1,0.0
129,subject_location,1,1,0.33647223662121384
129,value,1,1,0.503320898111923
129,claim_domain,1,-1,0.0
130,subject_entity,1,1,0.4080457547016554
130,subject_type,1,-1,-1.0192755464315884
130,subject_location,1,-1,-1.7829488395459006
130,value,1,1,0.3791971812875543
130,claim_domain,1,-1,0.0
131,subject_entity,1,1,0.6082477367734596
131,subject_type,1,-1,0.0
131,subject_location,1,-1,-3.619886582626985
131,value,1,-1,-0.7573091247772314
131,claim_domain,1,-1,0.0
132,subject_entity,1,1,0.8062898366598263
132,subject_type,1,-1,0.0
132,subject_location,1,-1,-1.3691019605795178
132,value,1,-1,-0.3608043372807437
132,claim_domain,1,-1,0.0
133,subject_entity,1,1,1.252762968495368
133,subject_type,1,-1,0.0
133,subject_location,1,1,1.1798752527468759
133,value,1,-1,-1.0864170155742912
133,claim_domain,1,-1,0.0
134,subject_entity,1,1,1.1205911953868846
134,subject_type,1,1,0.9736312784893979
134,subject_location,1,1,3.610917912644224
134,value,1,-1,-0.9075570519054015
134,claim_domain,1,-1,0.0
135,subject_entity,1,-1,-0.005730674708983585
135,subject_type,1,-1,0.0
135,subject_location,1,1,0.9897182004289728
135,value,1,-1,-0.23590580292806074
135,claim_domain,1,-1,0.0
136,subject_entity,1,-1,-1.833870954578182
136,subject_type,1,-1,0.0
136,subject_location,1,-1,-0.2307481506994291
136,value,1,1,0.06453852113757108
136,claim_domain,1,-1,0.0
137,subject_entity,1,-1,-1.922599070186866
137,subject_type,1,1,0.9736312784893997
137,subject_location,1,1,0.48149800867146997
137,value,1,1,0.12541666051145484
137,claim_domain,1,-1,0.0
138,subject_entity,1,-1,-2.559439701650568
138,subject_type,1,-1,0.0
138,subject_location,1,-1,-0.36535511076999905
138,value,1,1,0.11099677597202406
138,claim_domain,1,-1,0.0
139,subject_entity,1,1,0.7216623508679665
139,subject_type,1,-1,-1.0192755464315884
139,subject_location,1,-1,-0.44183275227903884
139,value,1,-1,-0.18547613354246995
139,claim_domain,1,-1,0.0
140,subject_entity,1,-1,-2.7803708626818366
140,subject_type,1,-1,0.0
140,subject_location,1,1,0.7980651204194427
140,value,1,1,0.4328640822962786
140,claim_domain,1,-1,0.0
141,subject_entity,1,-1,-0.07680541122374507
141,subject_type,1,-1,0.0
141,subject_location,1,1,0.18526706702371154
141,value,1,-1,-0.2607262624632529
141,claim_domain,1,-1,0.0
142,subject_entity,1,1,0.06899287148695166
142,subject_type,1,-1,-1.0192755464315884
142,subject_location,1,1,1.7917594692280554
142,value,1,1,1.079380926740222
142,claim_domain,1,-1,0.0
143,subject_entity,1,1,2.0014800002101234
143,subject_type,1,-1,0.0
143,subject_location,1,-1,-1.2981016490844297
143,value,1,1,0.1704519812385703
143,claim_domain,1,-1,0.0
144,subject_entity,1,1,1.6863989535702286
144,subject_type,1,-1,0.0
144,subject_location,1,1,1.4488147181012243
144,value,1,-1,-0.34240697214102767
144,claim_domain,1,-1,0.0
145,subject_entity,1,-1,-0.0988458346366321
145,subject_type,1,-1,0.0
145,subject_location,1,-1,-0.22314355131420927
145,value,1,-1,-0.698184974589902
145,claim_domain,1,-1,0.0
146,subject_entity,1,-1,-0.6007738604289301
146,subject_type,1,-1,0.0
146,subject_location,1,-1,-0.9059279448386084
146,value,1,1,0.36890751237436703
146,claim_domain,1,-1,0.0
