row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
3369,friends_count,1,,,0.9487026977345987,0.9961786803598133,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,526.0,0.9409660107334525,-1.0,558.0,32.0,6.326149473155099,3.4965075614664802,2.0,1943.0,1297.0,2,1
2292,statuses_count,1,,,0.9188582406082514,0.997208466229351,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,781.0,0.9898605830164765,-1.0,788.0,7.0,6.670766320845874,2.0794415416798357,4.0,3243.0,3061.0,3,1
868,statuses_count,1,,,0.9188582406082514,0.9978291273967114,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,19.0,0.7037037037037037,-1.0,26.0,7.0,3.295836866004329,2.0794415416798357,4.0,1476.0,3061.0,3,1
2002,statuses_count,1,,,0.9188582406082514,0.9984401100389004,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,107.0,0.9304347826086956,-1.0,114.0,7.0,4.74493212836325,2.0794415416798357,4.0,194.0,3061.0,3,1
1994,statuses_count,1,,,0.9188582406082514,0.9903105607472451,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,32.0,0.8,-1.0,39.0,7.0,3.6888794541139363,2.0794415416798357,4.0,2122.0,3061.0,3,1
3400,statuses_count,1,,,0.9188582406082514,0.985593618245734,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,242.0,0.968,-1.0,249.0,7.0,5.521460917862246,2.0794415416798357,4.0,1402.0,3061.0,3,1
4230,statuses_count,1,,,0.9308925409376192,0.7869536268931333,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,15496.0,0.8107146594119493,-1.0,19113.0,3617.0,9.858176329826126,8.193676665955241,4.0,999.0,1980.0,4,0
3668,listed_count,1,,,0.9521157625867203,0.9998145129487777,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,10.0,0.9090909090909091,-1.0,10.0,0.0,2.3978952727983707,0.0,5.0,2.0,0.0,4,1
3526,listed_count,1,,,0.9521157625867203,0.993618195511245,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,75.0,0.9868421052631579,-1.0,75.0,0.0,4.330733340286331,0.0,5.0,1125.0,0.0,4,0
578,listed_count,1,,,0.9521157625867203,0.9939174246221791,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,97.0,0.9897959183673469,-1.0,97.0,0.0,4.584967478670572,0.0,5.0,1250.0,0.0,4,1
2711,listed_count,1,,,0.9521157625867203,0.9999632525653238,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4,0
4220,followers_count,0,,,0.9509922096633139,0.9933635664134288,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,16920.0,0.9999409018379528,-1.0,16920.0,0.0,9.736310733068626,0.0,1.0,762.0,0.0,5,0
3835,followers_count,0,,,0.9509922096633139,0.9992287411306613,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,27621.0,0.999963796973427,-1.0,27621.0,0.0,10.226367835637873,0.0,1.0,1443.0,0.0,5,0
1921,followers_count,0,,,0.9509922096633139,0.9999831664011988,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,723.0,0.9986187845303868,-1.0,723.0,0.0,6.584791392385716,0.0,1.0,2848.0,0.0,5,0
4466,followers_count,0,,,0.9509922096633139,0.9999916528248591,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,24.0,0.96,-1.0,24.0,0.0,3.2188758248682006,0.0,1.0,1231.0,0.0,5,0
3229,followers_count,0,,,0.9509922096633139,0.9871978856550974,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,28966.0,0.999965477957676,-1.0,28966.0,0.0,10.273912529999025,0.0,1.0,1498.0,0.0,5,0
440,statuses_count,0,,,0.9188349053998566,0.9969992453447996,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,2.0,0.6666666666666666,-1.0,2.0,0.0,1.0986122886681098,0.0,4.0,1069.0,0.0,6,0
2373,statuses_count,0,,,0.9188349053998566,0.9648405950919843,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,886.0,0.9988726042841037,-1.0,886.0,0.0,6.787844982309579,0.0,4.0,3428.0,0.0,6,0
2658,statuses_count,0,,,0.9188349053998566,0.940435679057688,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,3610.0,0.9997230684021047,-1.0,3610.0,0.0,8.191740021277457,0.0,4.0,1978.0,0.0,6,0
3898,statuses_count,0,,,0.9188349053998566,0.9983645351721382,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,4.0,2166.0,0.0,6,0
1078,statuses_count,0,,,0.9188349053998566,0.9041329726230684,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,8557.0,0.9998831502687544,-1.0,8557.0,0.0,9.054621796976763,0.0,4.0,3364.0,0.0,6,0
4113,friends_count,0,,,0.9484261507882511,0.9812367317006956,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,309.0,0.9967741935483871,-1.0,309.0,0.0,5.736572297479192,0.0,2.0,1261.0,0.0,7,0
1816,friends_count,0,,,0.9484261507882511,0.9842057729786448,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,165.0,0.9939759036144579,-1.0,165.0,0.0,5.111987788356544,0.0,2.0,540.0,0.0,7,0
1430,friends_count,0,,,0.9484261507882511,0.9993154432895538,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,33.0,0.9705882352941176,-1.0,33.0,0.0,3.5263605246161616,0.0,2.0,1330.0,0.0,7,0
1838,friends_count,0,,,0.9484261507882511,0.9995762267982952,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,127.0,0.9921875,-1.0,127.0,0.0,4.852030263919617,0.0,2.0,257.0,0.0,7,0
4203,friends_count,0,,,0.9484261507882511,0.9831736801809443,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,1573.0,0.9993646759847522,-1.0,1573.0,0.0,7.3613754289773485,0.0,2.0,496.0,0.0,7,0
