row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value
65,age,0,,,0.37289986641191575,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
67,age,1,,,0.8407588859042964,0.6240305909511888,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
69,age,0,,,0.0,0.0,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
72,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
79,age,1,,,0.7178930659537046,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
80,age,0,,,0.17631455449096878,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
82,age,0,,,0.12716822651073212,0.0,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
86,age,0,,,0.0,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
89,age,1,,,0.5203388503526261,0.7994829818406342,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
90,age,1,,,0.816185721914178,0.6830061845274733,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
93,age,1,,,0.9881978698450066,0.5547342684990553,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
96,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
101,age,1,,,0.4230150980722841,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
102,age,1,,,0.9135094741945199,0.6166586417541533,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
104,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
107,age,0,,,0.12716822651073212,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
108,age,1,,,0.6677778342933363,0.6137098620753394,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
110,age,0,,,0.0,0.0,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
113,age,1,,,0.9135094741945199,0.5326184209079486,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
115,age,1,,,0.6687467379734677,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
118,age,1,,,0.6441735739833494,0.6992244727609513,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
120,age,0,,,0.15271029418098203,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
124,age,1,,,0.9881978698450066,0.9218573385114234,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
128,age,1,,,0.9636247058548882,0.3483196909820606,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
131,age,0,,,0.15271029418098203,0.2392148428659353,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
144,age,1,,,0.5950272460031127,0.5989659636812683,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
152,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
154,age,0,,,0.10259506252061368,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
156,age,0,,,0.37386877009204733,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
157,age,1,,,0.9636247058548882,0.8555097957381039,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
159,age,1,,,0.8643631462142831,0.6033891331994894,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
161,age,1,,,0.6923509982834546,0.24953557174178498,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
162,age,1,,,0.9135094741945199,0.7537768968190137,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
164,age,1,,,0.7660704902538097,0.38075626744901714,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
165,age,1,,,0.47216142605252087,0.8540354058986971,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
168,age,1,,,0.987228966164875,0.0770319605311538,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
171,age,1,,,0.6677778342933363,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
173,age,0,,,0.4957656863625076,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
175,age,0,,,0.17728345817110036,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
176,age,1,,,0.9135094741945199,0.21857338511423574,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
177,age,0,,,0.20088771848108722,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
178,age,1,,,0.5950272460031127,0.02247953647309142,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
181,age,1,,,0.8653320498944148,0.9071134401173527,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
182,age,1,,,0.7178930659537046,0.38960260648545963,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
185,age,0,,,0.0,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
186,age,1,,,0.6432046703032179,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
188,age,1,,,0.9135094741945199,0.652043997899924,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
189,age,1,,,0.8397899822241648,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
193,age,0,,,0.15271029418098203,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
195,age,0,,,0.17728345817110036,0.7139683711550224,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
199,age,1,,,0.9636247058548882,0.8820488128474318,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
202,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
204,age,0,,,0.1281371301908637,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
205,age,1,,,0.9390515418647699,0.974935372730079,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
208,age,1,,,0.39844193408216577,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
213,age,0,,,0.10259506252061368,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
214,age,1,,,0.790643654243928,0.8510866262198827,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
216,age,1,,,0.6432046703032179,0.7670464053736779,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
219,age,0,,,0.0,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
225,age,1,,,0.8653320498944148,0.8540354058986971,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
227,age,0,,,0.0,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
229,age,1,,,0.816185721914178,0.8127524903952981,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
235,age,1,,,0.9380826381846383,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
236,age,1,,,0.5950272460031127,0.755251286658421,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
238,age,1,,,0.6677778342933363,0.896792711241503,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
241,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
243,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
246,age,1,,,0.9636247058548882,0.84224028718344,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
249,age,1,,,0.987228966164875,0.6800574048486585,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
251,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
255,age,0,,,0.20088771848108722,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
257,age,0,,,0.37386877009204733,0.0,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
263,age,1,,,0.9135094741945199,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
265,age,1,,,0.9380826381846383,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
266,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
267,age,1,,,0.8397899822241648,0.7213403203520576,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
272,age,0,,,0.0,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
275,age,1,,,0.6923509982834546,0.059339282458268916,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
277,age,0,,,0.0,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
280,age,0,,,0.15271029418098203,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
282,age,0,,,0.20088771848108722,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
286,age,1,,,0.6677778342933363,0.4972330647621781,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
288,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
290,age,1,,,0.7670393939339413,0.4013977252007167,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
291,age,0,,,0.12716822651073212,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
298,age,1,,,0.6677778342933363,0.9366012369054947,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
303,age,0,,,0.0,0.0,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
306,age,0,,,0.1281371301908637,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
307,age,1,,,0.9636247058548882,0.7213403203520576,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
312,age,1,,,0.8407588859042964,0.8157012700741122,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
316,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
319,age,1,,,0.9135094741945199,0.3910769963248669,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
322,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
325,age,1,,,0.9390515418647699,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
327,age,1,,,0.6933199019635862,0.5930684043236396,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
330,age,1,,,0.8407588859042964,0.9321780673872732,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
334,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
337,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
339,age,1,,,0.8397899822241648,0.713968371155022,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
341,age,1,,,0.987228966164875,0.8186500497529263,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
347,age,1,,,0.5449120143427444,0.68448057436688,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
348,age,1,,,0.6432046703032179,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
351,age,1,,,0.9881978698450066,0.4574245390981865,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
354,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
359,age,1,,,0.8643631462142831,0.7419817781037571,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
360,age,0,,,0.12716822651073212,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
364,age,1,,,0.9144783778746515,0.4603733187770006,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
366,age,1,,,0.5950272460031127,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
367,age,1,,,0.7670393939339413,0.6299281503088171,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
369,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
371,age,1,,,0.9636247058548882,0.6299281503088171,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
372,age,1,,,0.8889363102044016,0.7065964219579866,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
374,age,0,,,0.0,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
375,age,1,,,0.5213077540327575,0.25395874126000595,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
383,age,1,,,0.8643631462142831,0.7788415240889347,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
385,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
387,age,1,,,0.9881978698450066,0.7183915406732435,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
392,age,0,,,0.12716822651073212,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
393,age,0,,,0.0,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
396,age,0,,,0.10356396620074537,0.0,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
401,age,1,,,0.9380826381846383,0.6373000995058528,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
402,age,1,,,0.9135094741945199,0.9734609828906722,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
405,age,1,,,0.8407588859042964,0.6137098620753391,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
407,age,1,,,0.8407588859042964,0.5119769631562494,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
408,age,0,,,0.10259506252061368,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
411,age,1,,,0.9135094741945199,0.2480611819023777,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
413,age,1,,,0.9636247058548882,0.7596744561766425,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
415,age,0,,,0.1281371301908637,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
417,age,1,,,0.5203388503526261,0.970512203211858,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
421,age,1,,,0.5950272460031127,0.7508281171401996,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
424,age,1,,,0.7414973262636912,0.7316610492279074,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
426,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
430,age,0,,,0.17728345817110036,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
431,age,1,,,0.7169241622735729,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
433,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
434,age,1,,,0.9135094741945199,0.19498314768372205,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
435,age,1,,,0.7916125579240596,0.7080708117973937,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
436,age,1,,,0.9636247058548882,0.8525610160592898,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
438,age,1,,,0.7424662299438229,0.8304451684681835,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
443,age,1,,,0.5213077540327575,0.9366012369054947,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
446,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
448,age,1,,,0.6923509982834546,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
450,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
453,age,0,,,0.0,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
455,age,1,,,0.9636247058548882,0.7537768968190137,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
458,age,0,,,0.0,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
460,age,1,,,0.8407588859042964,0.2642794701358563,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
465,age,1,,,0.6677778342933363,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
467,age,1,,,0.8407588859042964,0.06081367229767576,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
469,age,0,,,0.0,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
472,age,0,,,0.12716822651073212,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
477,age,1,,,0.6432046703032179,0.5060794037986208,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
480,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
483,age,1,,,0.987228966164875,0.42498796263123007,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
491,age,1,,,0.9636247058548882,0.5222976920320992,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
492,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
493,age,0,,,0.349295606101929,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
498,age,1,,,0.594058342322981,0.9307036775478661,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
501,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
504,age,1,,,0.5458809180228759,0.10946853699811043,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
507,age,1,,,0.8407588859042964,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
509,age,0,,,0.4220461943921525,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
510,age,1,,,0.6923509982834546,0.9985256101605929,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
513,age,0,,,0.0,0.0,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
516,age,1,,,0.4230150980722841,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
519,age,1,,,0.8653320498944148,0.7832646936071561,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
521,age,0,,,0.17631455449096878,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
524,age,1,,,0.9135094741945199,0.7596744561766425,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
529,age,1,,,0.816185721914178,0.9896792711241502,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
534,age,1,,,0.5694851783328627,0.4205647931130089,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
535,age,1,,,0.7414973262636912,0.9233317283508308,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
537,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
539,age,1,,,0.5950272460031127,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
540,age,0,,,0.10259506252061368,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
543,age,0,,,0.10356396620074537,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
545,age,1,,,0.7178930659537046,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
547,age,1,,,0.7414973262636912,0.9424987962631229,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
551,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
554,age,0,,,0.17631455449096878,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
563,age,1,,,0.8397899822241648,0.6490952182211096,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
568,age,1,,,0.5950272460031127,0.07998074020996848,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
572,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
576,age,1,,,0.9135094741945199,0.9277548978690522,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
579,age,1,,,0.8899052138845331,0.5488367091414269,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
582,age,1,,,0.6687467379734677,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
587,age,1,,,0.9144783778746515,0.2849209278875552,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
589,age,1,,,0.8653320498944148,0.7124939813156153,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
590,age,1,,,0.987228966164875,0.7699951850524922,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
593,age,0,,,0.37386877009204733,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
594,age,1,,,0.8889363102044016,0.6004403535206753,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
597,age,1,,,0.7414973262636912,0.6269793706300033,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
601,age,0,,,0.17631455449096878,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
604,age,1,,,0.6923509982834546,0.7449305577825713,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
606,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
608,age,1,,,0.7178930659537046,0.6859549642062874,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
611,age,1,,,0.44758826206240243,0.11684048619514598,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
614,age,1,,,0.9881978698450066,0.4987074546015855,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
615,age,1,,,0.7414973262636912,0.7626232358554567,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
618,age,1,,,0.8407588859042964,0.7242891000308718,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
622,age,1,,,0.7169241622735729,0.3542172503396894,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
624,age,1,,,0.9636247058548882,0.3763330979307957,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
627,age,1,,,0.6923509982834546,0.0,1,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
631,age,1,,,0.8889363102044016,0.4588989289375932,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
635,age,1,,,0.9135094741945199,0.2731258091722987,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
638,age,1,,,0.8397899822241648,0.8791000331686176,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
639,age,1,,,0.9636247058548882,0.896792711241503,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
642,age,0,,,0.12716822651073212,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
644,age,1,,,0.9881978698450066,0.95429391497838,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
645,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
648,age,0,,,0.349295606101929,0.31588311451510453,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
649,age,1,,,0.7178930659537046,0.7537768968190137,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
655,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
658,age,0,,,0.0,0.0,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
661,age,1,,,0.7916125579240596,0.6004403535206753,3,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
663,age,0,,,0.0,0.0,2,0,0.7124705367126459,1.0,0.6358503461290571,0.0,1,0
