user_id,followers_count,friends_count,favourites_count,statuses_count,listed_count,verified,protected,default_profile,default_profile_image,geo_enabled,profile_use_background_image,has_created_date,description_length,screen_name_length,name_length,has_description,has_location,label
u3424010113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u67116939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u1009851315869102081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u232396355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u106448460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u817768341041352704,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
u819541552557162496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u58379169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1109633572065808385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1258384290603167744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u737918314647851008,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u7093352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u158838276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u580537824,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u70739029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u19924520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u83858789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1297520167967248384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u21353369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1323386720,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u16863340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2506131920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u33024457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1171833473591664640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1217056996001832960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u64341728,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u15485441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u169940719,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
u547089105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u108736571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u3061870779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u800519247449366528,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u1232830351455612930,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
u1216378434093449217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u23375688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u19601442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2485525254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1683336734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1723233727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1204726173651132417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u951485909127573505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2741006864,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u16676396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1966131036,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0
u19636948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u227654213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u187071749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u474400379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u199854295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2449109102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u77569492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u3420734105,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u785055696966389760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u26072066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1296646790347993089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u28184452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u30691979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u629280195,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u16009030,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u252764055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u828302764371542016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u3306497497,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u873847190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1097858233077780481,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u21796012,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u1295839082287964167,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u1024408120888578050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1242421279476649984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u65153999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u251302273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u802941816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1275874445601595392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u259907956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u486907980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u319240504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u285269928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1157045875857940480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u634148345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2859083781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u19797588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u18101696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1256229679331229701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u41077287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u66369206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2903199496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u75121083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1301319788715806720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u41291527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u299213692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u970179714861162496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u105323917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u429247237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u822885298682011648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u164554364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u13348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1207232511232876545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2958660166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u17074714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u807095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2204466550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1124521555797729280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u241386301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u2967215697,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u576752153,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u1590226885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u235212805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u791868361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u567010052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u271432134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1152554104700276737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u298770377,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
u1117874011206311936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u62585454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u827881148881604608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u561640502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u712385480562774016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u232901331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1094039133197135872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u785264439272566784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1175439692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u115050842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1014564509447540736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u3440236454,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
u239098915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u137656171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1275879520285757442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u3916268174,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u710380076676689921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u818996878951862273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u97457935,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u710497908609560576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u998318082635583488,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u1047499259220832256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u241482031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u491497361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1300391220687056896,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u1278070421808648192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u40981798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u726233265552654336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1571119448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u4150854256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1200020246981206016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u312375029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u15113565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u4378724419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2896946410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2574220087,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u1290298858988240897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u3234174853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u27786586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u70186440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u19583545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u3350880345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u927406221518430208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1269206106494111746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u138247736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u964837327402164224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u738867336229195776,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u344571831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u409391748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2747470643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u565752397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u15096096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u424423803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1042757701628043266,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0
u39103115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u569051774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u836062850183495680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u62614267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u480765280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u11621822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u335501334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u799322723189133312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u101122971,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
u1954262190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1192881705083797504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u897516217,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u1299637734353625088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u175175474,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
u17479266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u855229572345995264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u421241400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1182205872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u936698693406871553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u812298467913715713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u146039230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u122700672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u36618075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1192504741093351426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1531917660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u330446733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u917860183497428992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1284785713888686081,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u261494209,0,1,0,0,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u1247630011043061764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u137118785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u22821055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u1027688366328958977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u19904185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2255178884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u843739214227431424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u754087695073288192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u767847340958887936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u265955426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u88001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u507639582,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
u14442916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u48611962,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u1240385399035322368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u178817419,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u32816500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u19658826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u773239635384426496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u755665513007685633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u517181332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u55067249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u67283363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u861694730534625280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u760267291875536896,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u372925737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u253015997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u3400184259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u15662133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1212209873594699776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1075285235640619010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u998218376848658432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1297536303035232256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2841583812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1147834597,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
u1291382005150744576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u301128251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u863913327277330436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u784207005875511296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u785187487,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u1247679734315716615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u821340591816658944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u149119043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u128035938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u49698134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u118293224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u28192129,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u1293505621661233153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1268868002478505986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u455401134,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0
u167678276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u18732075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u291992409,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0
u1704668893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u68645487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u18796945,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0
u1345963634,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
u486902154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u5474222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u739170513776455680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u806747974223020032,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u611362961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1260929606334377985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1040647646287945728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u800715400828751872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2370462871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u511153789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u21149264,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u22178780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u36475256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u4582543134,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u235029075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u892194522,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u3194663163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
u1908826986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2341888057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u29571844,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u59030231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1299889833834414080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u22722452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u280997168,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u2265887695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u714977159769509888,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
u1277439038077784064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1122051733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1010648939652005888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
